,title,publisher,date,url,texts
735,"[가전 단신] 쿠쿠, 후지필름, 브런트, 코스텔",쿠키뉴스,2018.11.16.,http://www.kukinews.com/news/article.html?no=604922,NA
736,"브런트, 개인용 공기청정기 ‘브런트 에어젯’ 출시",케이벤치,2018.11.16.,http://kbench.com/?q=node/193276,NA
737,"브런트, 개인용 공기청정기 '브런트 에어젯' 출시",이투데이,2018.11.16.,http://www.etoday.co.kr/news/section/newsview.php?idxno=1688286,NA
738,"브런트, 개인용 공기청정기 ‘브런트 에어젯’ 출시",베타뉴스,2018.11.16.,http://www.betanews.net:8080/article/935863.html,NA
739,"가을 불청객 미세 먼지 걱정 끝...브런트, 개인용 공기청정기 에어젯 출시",녹색경제신문,2018.11.16.,http://www.greened.kr/news/articleView.html?idxno=83387,NA
740,"브런트, 개인용 공기청정기 '브런트 에어젯' 출시",뉴스웍스,2018.11.16.,http://www.newsworks.co.kr/news/articleView.html?idxno=311368,NA
741,"브런트, 개인용 공기청정기 ‘브런트 에어젯’ 출시",이데일리,2018.11.17.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004253518,"사진=브런트[이데일리 김정유 기자] 사물인터넷(IoT) 기반 스마트홈 기기업체 브런트는 개인용 공기청정기 ‘브런트 에어젯’(Brunt Airjet)을 출시했다고 17일 밝혔다.브런트 에어젯은 테이블에 둘 수 있는 5~6평형 크기의 개인용 공기청정기로 수동 4단형 ‘에어젯A’와 IoT 스마트 기능이 탑재된 ‘에어젯S’ 등 2가지 모델로 구성된다. 미세먼지를 99.95%까지 제거하는 3중 결합필터를 적용했고 7중 날개와 초소음 모터 설계로 저소음 상태에서 공기 정화가 가능하다.특히 에어젯S 모델은 모바일을 통한 미세공기 측정뿐 아니라 본체 LED 램프를 통해 외부 공기질과 날씨 상태까지 알려준다. 앞으로 네이버 클로바, 카카오홈, 구글홈, 아마존 알렉사 등 국내외 인공지능 스피커에도 브런트 에어젯의 음성 제어 및 정보 제공 기능을 적용할 계획이다. 브런트 에어젯은 국내에 이어 미국, 유럽, 일본 등 해외시장에도 순차적으로 론칭될 계획이다. 남찬우 브런트 대표는 “이미 공기청정기 시장은 다양한 기업에서 많은 라인업이 출시된 상태지만 브런트 에어젯은 사용자들의 일상 패턴을 분석해 사용자경험을 극대화하는 데 더욱 주목한 제품”이라며 “향후 브런트만의 공기청정기 및 공기질 모니터 라인업을 계속해서 확대할 계획”이라고 밝혔다.김정유 (thec98@edaily.co.kr)선착순 '5만명'에게 KFC 쿠폰 쏩니다~ [오만한 이벤트▶]빡침해소! 청춘뉘우스~ [스냅타임▶]‘갤럭시 워치’ 증정 이벤트~ [가을타지 말고 경품 타세요▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
742,개인용 공기청정기 '브런트 에어젯' 출시,에이빙뉴스,2018.11.19.,http://kr.aving.net/news/view.php?articleId=1437830&Branch_ID=kr&rssid=naver&mn_name=news,NA
743,"‘대표변환 첫 시험대’ 경동나비엔vs 귀뚜라미, 판가름할 합격점은?",아주경제,2018.11.19.,http://www.ajunews.com/view/20181118094629084,NA
744,"[보일러의 계절이 돌아왔다] 귀뚜라미, 학습하는 보일러로 시장 공략",매일일보,2018.11.21.,http://www.m-i.kr/news/articleView.html?idxno=471673,NA
745,"[보일러의 계절이 돌아왔다] 경동나비엔, IoT 기술 독자개발로 첨단화에 앞장",매일일보,2018.11.21.,http://www.m-i.kr/news/articleView.html?idxno=471670,NA
746,"귀뚜라미, 4차산업시대 'ICT' 보일러로 차별화",아시아경제,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004361635,"AI·IoT 기술 적용해 시장공략귀뚜라미 사물인터넷 기술 적용 보일러[아시아경제 김대섭 기자] 귀뚜라미가 차별화된 보일러 기술로 ICT시장 공략에 속도를 내고 있다. 인공지능(AI), 사물인터넷(IoT) 적용 보일러와 서비스로 경쟁력을 높였다.귀뚜라미 관계자는 22일 ""4차 산업혁명 시대에 부합하는 새로운 제품과 서비스를 제공하기 위해 연구개발에 집중하고 있다""며 ""ICT에 대한 지속적 관심과 투자로 소비자를 만족시킬 수 있는 제품들을 선보여 나갈 것""이라고 강조했다.대표적인 ICT 적용 제품은 '거꾸로 IoT 콘덴싱 가스보일러' '거꾸로 뉴 콘덴싱 가스보일러' 등이다. 거꾸로 IoT 콘덴싱 가스보일러는 스마트폰으로 전원, 온도, 24시간 예약은 물론 각종 기능을 설정할 수 있다. 보일러가 스스로 소비자의 사용 습관을 분석하고 학습해 각 가정에 최적화된 보일러 사용 환경을 제공한다.만약 문제가 발생하면 보일러가 스스로 자가 진단해 소비자에게 알려줘 신속한 서비스를 받을 수 있다. 거꾸로 뉴 콘덴싱 가스보일러의 경우 저탕식 보일러와 콘덴싱 보일러의 장점은 계승하면서 작고 가볍게 만든 것이 특징이다. 저탕식 보일러는 내장형 온수탱크를 활용해 풍부한 난방수와 생활온수를 공급한다. 콘덴싱 보일러는 2개의 열교환기를 사용해 에너지 효율을 극대화했다.귀뚜라미는 2015년 국제전자제품박람회(CES)에서 IoT 기술을 처음 선보인 이후 다양한 원격 제어 서비스를 제공하고 있다. 보일러 상태는 본사 서버에서 통합 관리되고 각 가정에 최적화된 고품질의 신속한 서비스가 가능하다.또 기존의 귀뚜라미 보일러 이용 고객도 IoT 기능을 사용할 수 있다. 보일러를 교체할 필요 없이 '귀뚜라미 IoT 실내온도 조절기'만 설치하면 된다. 적은 비용으로 수준 높은 서비스를 이용할 수 있다. IoT 실내온도조절기 1대에 4대의 스마트기기를 연동할 수도 있어 편의성을 높였다.올해 9월에는 KT의 AI 스피커 '기가지니'와 연결한 보일러 음성인식 제어 기술을 선보였다. KT와 협업해 완성한 음성인식 인공지능 컨트롤 기술의 가장 큰 특징은 기가지니를 이용해 말 한 마디로 원하는 제어가 가능하다는 것이다. SK텔레콤 누구, 네이버 클로바, 구글 홈 등 주요 AI 스피커 제품으로 서비스를 확대해 나갈 계획이다.앞서 올 상반기에는 채팅로봇 기술 기반의 '카카오톡 애프터서비스(AS) 접수' 기능을 도입했다. 사람 대신 컴퓨터가 채팅 방식으로 고객 상담을 해주는 서비스다. 접속자가 증가해도 대기시간 없이 실시간으로 업무를 처리할 수 있고, 24시간 운영되기 때문에 시간과 장소에 구애받지 않고 서비스를 신청할 수 있다는 것이 장점이다. AS 접수 내용은 귀뚜라미 본사 서버를 통해 실시간으로 해당 지역 담당 서비스 기사에게 전달된다. 동시에 고객에게는 접수내용 확인 안내문과 배정된 AS 기사에 대한 정보를 제공한다.귀뚜라미 관계자는 ""에너지 절감과 친환경 기술을 강조해 온 국내 보일러시장에서 차별화된 마케팅 행보를 펼쳐나가고 있다""며 ""첨단 정보통신 융합기술로 소비자의 삶을 더욱 윤택하게 하는 일에 적극 나서겠다""고 말했다.김대섭 기자 joas11@asiae.co.kr▶ 아시아경제 친구 맺고 '휴대폰, LED마스크' 받자▶ 재미와 신기 '과학을읽다' ▶ 놀라운 '군사이야기'<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>"
747,[트렌드줌인] 내 목소리만으로 편리한 삶 도와주는 'AI 스피커' 비교,데일리팝,2018.11.23.,http://www.dailypop.kr/news/articleView.html?idxno=36423,NA
748,[생생과학]우리집 보일러는 왜 가스비가 더 나올까,한국일보,2018.11.24.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=469&aid=0000344483,"보일러 열효율 높이는 콘덴싱 기술의 원리일반 보일러와 콘덴싱 보일러 작동원리 비교.추운 겨울 집으로 돌아가 가정 먼저 하는 일은 보일러를 켜는 일이다. 꽁꽁 언 몸을 녹여줄 훈훈한 온기가 집안에 가득 돌 때 보일러의 고마움을 새삼 느끼기도 한다. 하지만 여름에는 거의 안 내던 난방비로 갑자기 높아진 관리비 고지서가 집으로 날아올 때면 보일러는 어느새 골칫덩이가 된다. 다른 집보다 보일러를 더 돌리는 거 같지도 않은 데 많은 난방비를 내다보면 우리 식구들이 유독 추위를 더 많이 타는 건 아닌지 하는 생각도 든다. 하지만 높은 난방비의 범인은 반 소매로 겨울을 나는 남편도, 들어가면 한 시간씩 샤워하는 딸도 아니다. 다용도실 한쪽 구석에서 집안 공기를 데우는 일을 하는 보일러가 범인일 가능성이 높다.우리는 가전제품을 살 때 여러 가지 요소를 꼼꼼히 살핀다. 그 중 중요한 것이 에너지효율 등급이다. 얼마나 에너지를 쓰는지를 보고 제품을 고르는 것은 물론이고, 산 후에도 전기비를 아끼고자 전원을 뽑아놓는 알뜰한 사람이 되기도 한다.하지만 겨울철이면 우리 집 지출의 가장 큰 축을 차지하는 보일러의 에너지 효율 등급에 대해서는 사실 그리 신경을 쓰지 않는다. 보일러에도 에너지효율등급이 있다. 4등급에 해당하는 일반 보일러도 있지만 최근 보급이 많이 되는 콘덴싱 보일러는 일반 보일러에 비해 최대 28.4%의 에너지 절감이 가능해 에너지 효율 등급 1등급으로 분류된다.◇버려지는 열을 최소화하는 기술, 콘덴싱우리나라 보일러는 대부분 따뜻한 물을 방바닥 밑으로 돌려 그 온기로 바닥이 데워지고, 바닥이 다시 은은한 열을 집안 전체에 공급하는 방식으로 집 온도를 올린다. 우리의 전통 난방 문화인 온돌의 장점을 현대화한 것이다. 연료를 연소해 물을 데우고, 따뜻한 물을 집안 바닥에 위치한 배관에 흘려보내 집을 난방 하는 방식은 일반 보일러나 콘덴싱 보일러나 별 차이가 없다.두 보일러는 연료를 연소해 나오는 배기가스를 어떻게 활용하느냐에 큰 차이가 있다. 일반 보일러는 연소할 때 생기는 120도 이상의 고온의 배기가스를 그대로 외부로 배출하지만 콘덴싱 보일러는 이를 난방 수를 데우는 데 한 번 더 사용한다.콘덴싱 보일러는 일반 보일러보다 열교환기(잠열 교환기)가 하나 더 있다. 집안 구석구석을 흘러 바닥을 데우고 온도가 낮아진 채 보일러로 돌아온 난방수가 이 열교환기를 지날 때 고온의 배기가스가 난방수를 1차로 데우는 역할을 담당한다. 난방수에 열을 전달한 배기가스는 밖으로 배출되는 데 이 때 온도는 일반 보일러 배기가스의 3분의 1 수준인 45도에 불과하다.잠열 열교환기를 통과한 난방수는 이미 상당한 온도로 데워진 상태이기 때문에 2번째 열 교환기를 데우는 역할을 하는 버너가 많은 에너지를 소비할 필요가 없다. 콘덴싱 보일러가 일반 보일러보다 열효율이 더 높은 이유다.콘덴싱 보일러는 에너지 사용을 줄이는 기술이기에 환경 오염 물질 배출도 최소화한다. 미세먼지의 원인이 되는 질소산화물은 5분의 1 수준으로 줄일 수 있으며, 온실효과의 주범인 이산화탄소 배출 역시 크게 낮출 수 있다. 그 때문에 환경문제에 대한 관심이 많았던 유럽에서는 국가 주도로 지원책이나 설치 의무화 규정을 통해 보급률이 90%를 넘을 정도로 사용이 대중화됐다. 최근 들어서는 우리나라에서도 환경부 주도의 보급지원사업이 시행되고, 서울시도 콘덴싱 보일러 보급에 관한 정책을 발표하는 등 미세먼지 감소의 효과적 해결책으로 주목받고 있다. ◇진화하는 보일러 기술열효율을 높이는 것뿐 아니라 최근에는 집마다 다른 난방 환경을 고려해 집안 온도를 내가 원하는 수준으로 일정하게 유지할 수 있도록 하는 ‘듀얼 센싱’ 기술도 보일러에 접목되고 있다.일반적인 보일러가 바닥을 흐르는 물의 온도만 제어하는 것과는 달리, 듀얼 센싱 보일러는 보일러로 돌아온 물의 온도를 토대로 날씨나 계절의 변화, 단열의 차이로 인해 발생하는 순간마다 환경 변화를 읽어 난방에 반영한다. 때문에 설정 온도가 같더라도 가정마다 일정하지 않았던 난방 온도를 정확하게 제어할 수 있어 보다 쾌적하게 난방을 사용할 수 있다. 예를 들어 난방수가 평소보다 많이 식어서 돌아온다면, 평소보다 추운 날로 판단하고 보일러는 설정한 온도를 구현하기 위해 난방을 더 강하게 가동한다. 난방수를 바닥에 흘려 설정한 온도를 구현한다는 보일러의 기본적인 메커니즘에서 한 단계 진화해, 상황에 맞춰 보일러가 스스로 난방의 강도를 조절한다는 역발상을 현실화한 결과다.원격 조정이 가능한 ‘스마트 홈’ 기술이 탑재되는 등 보일러 편의성도 대폭 향상됐다. 2013년 이후 각 보일러 사들은 원격제어가 가능한 보일러 제품을 속속 선보이고 있으며, 최근에는 구글 홈, 네이버 클로바 등 인공지능 스피커와 협업해 음성으로 보일러를 제어할 수 있는 시대도 열었다. 경동나비엔 관계자는 “최신 제품은 난방비를 효율적으로 관리할 수 있도록 스마트폰을 통해 실시간으로 가스 사용량을 확인할 수 있도록 하고 있다”며 “사물인터넷 기술과 접목해 보일러를 편리하게 제어할 수 있는 기술은 앞으로도 계속 발전할 것”이라고 말했다.민재용 기자 insight@hankookilbo.com▶한국일보 [페이스북] [카카오 친구맺기]▶네이버 채널에서 한국일보를 구독하세요!"
749,"경동나비엔 30년 콘덴싱 기술, 해외시장도 달군다",머니투데이,2018.11.26.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004137313,"[머니투데이 이민하 기자] [친환경 콘덴싱 기술로 해외서도 각광...전체 매출 절반 이상 벌어들여]경동나비엔 올해로 콘덴싱기술 개발 30주년을 맞은 경동나비엔이 친환경 콘덴싱보일러 보급 확산에 적극 나선다. 새로운 TV광고 캠페인 ‘콘덴싱이 옳았다’ 등을 통해 콘덴싱보일러의 에너질 절감 효과와 친환경성을 적극 알리는 한편 AI(인공지능) IoT(사물인터넷) 등을 접목한 신제품 개발로 글로벌 시장을 선도한다는 전략이다.25일 관련업계에 따르면 경동나비엔은 소비자들의 관심이 높아지기 전인 30년 전부터 콘덴싱기술을 적용, 친환경 가스보일러를 생산했다. 1988년 아시아 보일러업체 중에서는 처음으로 콘덴싱기술을 적용한 제품을 개발·판매했다. 최근에는 친환경기술과 IoT기술을 접목, 원격제어가 가능한 보일러 ‘나비엔 콘덴싱 스마트톡’을 선보였다. 올해는 구글 홈이나 네이버 클로바 등 AI 스피커와 연동이 가능하고 더 정교해진 제어능력을 갖춘 신제품(NCB760)을 내놓았다.경동나비엔의 콘덴싱기술은 국내뿐 아니라 해외시장에서도 주목받는다. 북미시장과 중국, 러시아 등 30여개국에 콘덴싱 보일러를 수출한다. 올해 3분기까지 누적 매출 4756억원 중 수출 비중이 56%를 차지했다. 북미 매출만 2000억원에 육박했다. 해외매출 비중은 지난해부터 절반을 넘어섰다.경동원, 경동에버런 등 관계사를 통해 모든 부품을 국산화해 품질 경쟁력을 확보한 게 주효했다. 2006년 국내 보일러기업 중 처음으로 미국법인을 설립, 현지 시장에 맞춘 콘덴싱 온수기를 내놓으면서 성장세를 이어갔다. 러시아 시장에서도 안정적인 난방능력이 호평받으면서 ‘러시아 국민브랜드’로 뽑히기도 했다. 중국시장에서도 기술력과 품질을 인정받았다. 정부 주도의 석탄개조사업(메이가이츠)에 국내 기업으로는 유일하게 참여한다.경동나비엔은 30년간 축적한 콘덴싱 기술을 기반으로 ‘생활환경 파트너’로 한 발 더 도약할 계획이다. 회사 관계자는 “콘덴싱보일러는 미세먼지의 주범인 질소산화물(NOx) 배출을 줄이는 가장 현실적이고 효율적인 대안으로 주목받고 있다”며 “경영이념인 ‘기업을 통한 사회공헌’처럼 생활환경에 꼭 필요한 기술과 서비스로 사회에 기여해나가겠다”고 말했다.  ▶'이수역 폭행사건'의 본질은▶'혜경궁 김씨'는 누구? ▶바람 피운 남편이... 이민하 기자 minhari@mt.co.kr<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
750,"LG유플러스, AI 서비스 '맘스다이어리' 출시",전자신문,2018.11.27.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0002762914,"LG유플러스는 29일 임신?육아 정보를 제공하는 인공지능(AI) 서비스 맘스다이어리를 출시한다.LG유플러스가 임신·육아 정보를 제공하는 인공지능(AI) 서비스 '맘스다이어리'를 출시한다.맘스다이어리는 출산 예정일 280일 이전부터 아기가 태어난 후 720일까지 1000일간 △아이 발달사항 △유의 사항 △산후조리법 등 필수 정보를 매일 알려주는 서비스다.네이버 클로바 플랫폼이 탑재된 스마트홈 서비스 U+우리집AI에서 제공되고, AI스피커와 IPTV(U+tv) 셋톱박스에서 이용 가능하다.별도 설치 과정 없이 클로바 애플리케이션(앱)에서 출생예정일·생일 정보만 입력하면 된다.맘스다이어리 육아 정보는 임신·육아 관련 포털 '맘스'에서 제공한다. 이용자가 “클로바, 맘스에서 내일 육아정보 알려줘”라고 말하면, “373일차, 입술과 입술을 마주치면서 내는 발음이 가능해요. '맘마', '빠빠', '엄마' 등 몇 개 단어를 말할 수 있어요”처럼 알맞은 육아정보를 확인할 수 있다.김주영 LG유플러스 AI서비스3팀장은 “육아관련 서비스에 대한 U+우리집AI를 이용하는 고객요구가 증가, 맘스다이어리 서비스를 기획했다”고 말했다.최재필기자 jpchoi@etnews.com▶ 네이버 모바일에서 [전자신문] 채널 구독하기▶ 전자신문 바로가기 [Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]"
751,인공지능 스피커 이용한 공공서비스 8종 시민들이 만들었다,뉴스1,2018.11.28.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0003713216,"서울라디오·벌레헐떡 등…12월1일 세미나서 공개© News1(서울=뉴스1) 권형진 기자 = 인공지능 스피커를 활용해 일상생활 속 문제들을 해결할 수는 없을까. 서울디지털재단은 인공지능 스피커를 활용해 '서울라디오' 등 일상생활에서 활용할 수 있는 공공서비스 8종을 개발했다고 28일 밝혔다. 재단과 네이버가 주관하고 모두의연구소가 운영한 '산타클로바 포 서울'(Santa Clova for Seoul)을 통해서다. 시민들이 직접 참여한 공공서비스 개발 프로젝트다. 기획자와 개발자로 구성된 30명의 시민이 5주간의 기술교육과 7주간의 팀별 활동을 통해 개발했다. 일상생활에서 활용할 수 있는 서비스로 Δ모기나 바퀴벌레 등 해충 퇴치·대처 방안을 제공해주는 '벌레헐떡' Δ쓰레기 종류별 분리수거를 알려주는 '쓰레기 박사' Δ지역‧음식‧문화 등 개인의 다양한 경험담을 음성서비스로 제공하는 '서울라디오'가 있다.복지 분야로는 Δ장애인을 위한 저상버스 도착 알림 서비스인 '자상한버스' Δ치매노인을 대상으로 반복적 문제 제공과 피드백을 해주는 '기억나라'가 있다.개발한 공공서비스 중에는 Δ레시피를 음성서비스로 알려주는 '모두의 요리사' Δ개인·상황별 맞춤형 요리 정보를 제공해주는 '이달의 식재료' Δ메뉴 결정이 어려울 때 지역·상황별 맞춤형 메뉴 정보를 제공해주는 '오늘의 메뉴' 같은 음식 분야도 있다. 이 가운데 '서울라디오'와 '벌레헐떡' 서비스는 지난달 출시돼 운영 중이다. 네이버 클로바를 통해 이용할 수 있다. 프로젝트 결과 개발한 8종의 공공서비스는 12월1일 오후 3시 개포디지털혁신파크에서 열리는 '디지털 시민랩 세미나'에서 발표한다.서울디지털재단과 네이버 클로바 측은 ""앞으로도 디지털 기술을 활용해 시민들이 공공 서비스를 함께 개발하고 참여할 수 있는 다양한 장을 제공해 서울형 스마트시티를 만들어 나갈 예정""이라고 밝혔다.jinny@news1.kr▶ 진짜 블록체인을 만나는 곳 '크립토허브' 오픈! ▶ [페이스북] 바로가기! ▶ 갤럭시워치행운&기프티콘 무조건 받기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]"
752,시민참여로 도시문제 해결 공공서비스 8종 개발,뉴시스,2018.11.28.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0008933446,"【서울=뉴시스】서울디지털재단과 네이버가 주관하고 모두의연구소가 운영한 '산타클로바 포 서울(Santa Clova for Seoul)'은 시민들이 참여한 공공서비스 개발 프로젝트로 기획자·개발자로 구성된 30명의 시민이 8종의 인공지능 스피커용 공공서비스를 개발했다고 28일 밝혔다. 2018.11.28. (포스터=서울시 제공)【서울=뉴시스】배민욱 기자 = 시민참여로 도시문제 해결 공공서비스 8종이 개발됐다. 서울디지털재단과 네이버가 주관하고 모두의연구소가 운영한 '산타클로바 포 서울(Santa Clova for Seoul)'은 시민들이 참여한 공공서비스 개발 프로젝트로 기획자·개발자로 구성된 30명의 시민이 8종의 인공지능 스피커용 공공서비스를 개발했다고 28일 밝혔다. 일상생활에서 활용할 수 있는 서비스로 모기나 바퀴벌레 등 해충 퇴치와 대처 방안을 제공해주는 '벌레헐떡', 쓰레기 종류별 분리수거를 알려주는 '쓰레기 박사', 지역·음식·문화 등 개인의 다양한 경험담을 음성서비스로 제공하는 '서울라디오'가 있다.복지 분야로는 장애인을 위한 저상버스 도착 알림 서비스인 '자상한버스', 치매노인을 대상으로 반복적 문제 제공과 피드백을 해주는 '기억나라'가 있다.레시피를 음성서비스로 알려주는 '모두의 요리사', 개인별·상황별 맞춤형 요리 정보를 제공해주는 '이달의 식재료', 메뉴 결정이 어려울 때 지역별·상황별 맞춤형 메뉴 정보를 제공해주는 '오늘의 메뉴'와 같은 음식에 관한 분야도 있다. 이 중 '서울라디오'와 '벌레헐떡' 서비스는 지난달 출시돼 운영되고 있다. 네이버 클로바를 통해 이용할 수 있다.프로젝트의 결과물들은 12월1일 '디지털 시민랩 세미나'에서 확인할 수 있다. 세미나는 개포디지털혁신파크 새롬관 4층에서 오후 3시부터 시작된다.mkbae@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
753,"서울디지털재단, 시민참여로 도시문제 해결 공공서비스 8종 개발",헤럴드경제,2018.11.28.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001469701,"-12월1일 정식 출시서비스 소개[헤럴드경제=장연주 기자] 시민참여로 도시문제를 해결하는 공공서비스 8종이 개발됐다. 서울디지털재단과 네이버가 주관하고 모두의연구소가 운영한 ‘산타클로바 포 서울(Santa Clova for Seoul)’은 시민들이 참여한 공공서비스 개발 프로젝트로 기획자ㆍ개발자로 구성된 30명의 시민이 8종의 인공지능 스피커용 공공서비스를 개발했다고 28일 밝혔다. 일상생활에서 활용할 수 있는 서비스로 모기나 바퀴벌레 등 해충 퇴치와 대처 방안을 제공해주는 ‘벌레헐떡’, 쓰레기 종류별 분리수거를 알려주는 ‘쓰레기 박사’, 지역ㆍ음식ㆍ문화 등 개인의 다양한 경험담을 음성서비스로 제공하는 ‘서울라디오’가 있다.복지 분야로는 장애인을 위한 저상버스 도착 알림 서비스인 ‘자상한버스’, 치매노인을 대상으로 반복적 문제 제공과 피드백을 해주는 ‘기억나라’가 있다.또 레시피를 음성서비스로 알려주는 ‘모두의 요리사’, 개인별ㆍ상황별 맞춤형 요리 정보를 제공해주는 ‘이달의 식재료’, 메뉴 결정이 어려울 때 지역별ㆍ상황별 맞춤형 메뉴 정보를 제공해주는 ‘오늘의 메뉴’와 같은 음식에 관한 분야도 있다. 이 가운데 ‘서울라디오’와 ‘벌레헐떡’ 서비스는 지난 달 출시돼 운영되고 있다. 네이버 클로바를 통해 이용할 수 있다.프로젝트의 결과물들은 12월1일 ‘디지털 시민랩 세미나’에서 확인할 수 있다. 세미나는 개포디지털혁신파크 새롬관 4층에서 오후 3시부터 시작된다.서울디지털재단과 네이버 클로바 측은 “앞으로도 디지털 기술을 활용해 시민들이 공공서비스를 함께 개발하고 참여할 수 있는 다양한 장을 제공함으로써 서울형 스마트시티를 만들어 나갈 것”이라고 말했다.yeonjoo7@heraldcorp.com▶헤럴드경제 채널 구독하고 신세계상품권 50만원 받자!▶생생한 리뷰 최저가 쇼핑 헤럴드 리얼라이프 ▶헤럴드경제 사이트 바로가기 - Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
754,"서울디지털재단, 시민참여로 도시문제 해결 공공서비스 8종 개발",업코리아,2018.11.28.,http://www.upkorea.net/news/articleView.html?idxno=440044,NA
755,"카카오미니C, 카카오T연계→택시 호출도 가능…1년 전 보다 업그레이드 된 기능은?",톱스타뉴스,2018.11.28.,http://www.topstarnews.net/news/articleView.html?idxno=534779,NA
756,'도시문제 해결 공공서비스 개선' 시민이 직접 나섰다… 서울라디오 등 8종 개발,천지일보,2018.11.28.,http://www.newscj.com/news/articleView.html?idxno=577356,NA
757,"서울디지털재단, 시민 참여로 도시 문제 해결 공공서비스 8종 개발",보안뉴스,2018.11.29.,http://www.boannews.com/media/view.asp?idx=75038&kind=2,NA
758,"경동나비엔 '친환경 콘덴싱 기술', 해외서도 '각광'...전체 매출 절반 이상 차지",베타뉴스,2018.11.29.,http://www.betanews.net:8080/article/941571.html,NA
759,네이버 AI스피커로 배우 유인나와 대화한다,디지털타임스언론사 선정,2018.11.30.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0002495272,"네이버의 AI(인공지능) 스피커에 배우 유인나의 음성이 담긴다.네이버는 자사 AI 플랫폼 '클로바(Clova)'가 탑재된 AI스피커와 클로바앱에 배우 유인나의 목소리를 싣는다고  30일 밝혔다.네이버 클로바는 자체 연구개발한 음성합성기술 nVoice의 HDTS 기술을 활용해 유인나의 목소리를 재현했다. 이 기술은 약 4시간 만의 녹음으로 사람의 목소리와 가깝게 자연스러운 합성음을 재현해내는 기술이다.  배우 유인나의 목소리는 클로바앱을 통해 설정하거나 AI스피커에 ""유인나 목소리로 바꿔줘""라고 음성명령을 내리면 된다.네이버는 이밖에도 클로바앱, 스마트스피커에 '유인나의 연애상담' 기능도 새롭게 출시한다. 클로바 스마트 스피커 혹은 클로바앱에서 ""유인나 연애상담 시작해줘""라고 명령하면 연애상담 챗봇이 시작되며, ""새로운 데이트 코스 추천해줘"", ""소개팅에서 어떤 얘기해?"", ""애정표현 어떻게 해?""와 같은 질문을 통해 소개팅, 썸, 이별 등에 관한 다양한 연애 상담을 이용할 수 있다.김재민 네이버 서치앤클로바 음성합성 리더는 ""클로바가 연구개발한 HDTS 기술은 최소 40시간 이상의 녹음 시간이 필요한 UTS(합성단위 선택방식) 기술보다 한층 고도화된 기술로 글로벌 IT기업들이 실제 서비스에 활용하고 있는 음성합성기술과 비교해 우수성을 갖췄다""면서 ""기존 기술 대비 필요한 데이터나 시간 등이 줄어든 만큼, 향후 보다 넓은 범위의 환경에서 해당 기술이 활용될 기회가 늘어날 것으로 기대한다""고 밝혔다.  김위수기자 withsuu@배우 유인나. 네이버, YG엔터테인먼트 제공     디지털타임스 홈페이지 바로가기 / 디지털타임스 뉴스 더보기네이버 채널에서 '디지털타임스'를 구독해주세요."
760,"[IT 단신] 카카오, 네이버, 마이크로소프트",쿠키뉴스,2018.11.30.,http://www.kukinews.com/news/article.html?no=608990,NA
761,“유인나 목소리로 바꿔줘”…네이버 클로바에 적용,시사저널이코노미,2018.11.30.,http://www.sisajournal-e.com/biz/article/192227,NA
