name,ratings,date,helpful vote,comment
현희한,5,2018년 5월 18일,0,안녕 하세요민선미 입니다 사랑 나비부인 수 있다 하더라도 잘 알고
JeaJea재재,5,2017년 8월 12일,1,재재가재재를먹어부렸어
동후김,1,2017년 6월 15일,1,어린이는 안 되네요ㅜㅡㅜ
송원우,5,2018년 2월 10일,0,티비 볼륨높일때 좋음ㅋ
Google 사용자,5,2018년 6월 14일,0,홈매니저 있으니까.너무 편해요
윤하영,5,2017년 6월 19일,0,간단하네ㅎㅎ
이용훈,1,2017년 12월 5일,0,앱다운이 안되네요
김성재,5,2017년 12월 22일,0,기가지니 너무너무 좋은고 편리하고
김민솔,5,2018년 9월 8일,0,좋을것갔다
이덕순,5,2018년 5월 31일,0,Ok good
아리뿜,5,2017년 9월 2일,0,짱 이에요 지니 좋아요!!
이원규,3,2018년 4월 19일,0,감솨합니다
Google 사용자,5,2018년 3월 9일,0,짱~~ 재밌어요.
스토리뚜뚜,5,2017년 5월 26일,1,좋아여
Google 사용자,5,2018년 2월 6일,0,우와!!신기신기!!
김희성,5,2018년 7월 14일,0,헤헤
와이드부계,5,2018년 3월 20일,0,와우
남성임석균,5,2018년 3월 22일,0,취향
Google 사용자,5,2018년 3월 30일,0,좋아!
Google 사용자,5,2018년 6월 2일,0,대박 좋다
Google 사용자,4,2017년 9월 19일,0,다좋음
Google 사용자,5,2018년 7월 29일,0,네좋아요
Google 사용자,5,2018년 5월 8일,0,너무 좋아요
Google 사용자,5,2019년 3월 4일,0,네좋네요
Google 사용자,2,2019년 3월 16일,0,별로....
양기호,4,2018년 8월 2일,0,최고
seung heun lee,5,2018년 8월 30일,0,좋아요
Google 사용자,5,2017년 12월 12일,0,좋아요
쨔냥이으나,5,2018년 3월 14일,0,좋아요
전수철,5,2019년 2월 11일,0,좋음
Double K,5,2017년 6월 7일,0,편함
Google 사용자,5,2018년 9월 7일,0,최고
anazing toys어메이징토이즈,5,2018년 11월 27일,0,좋아요
Google 사용자,5,2019년 3월 10일,0,굿
이종영,5,2019년 5월 9일,0,좋음
