name,ratings,date,helpful vote,comment
박설희,1,2017년 11월 4일,1,인터넷보고 연결 시도해보는데 진짜 브라운연결안되네요 원래집에서 소니블루투스 스피커사용하는데 ... 이건 진짜 안됩니다 한시간째 짜증나네요
Google 사용자,1,2017년 11월 3일,1,심각하다못해최악이네요. 이런불완전한상태로 ㅡㅡ 구매자우롱하나요? 아시..ㅍ..쌍욕나오네요 9900원도아깝다진짜.. 100프로환불안해주기만해봐. 이미 신뢰를잃었음
SM Lim,2,2017년 11월 7일,0,저는 기계치도 아닌 편인데요. 브라운 스피커하고 연결이 너무 어려운거 아닌가요? 와이파이 인식도 굉장히 못하고.. 블루투스 신뢰할 수 있는 기기 추가도 안됩니다. 결국 두시간동안 연결도 못해보고 케이스에 다시 넣어버렸습니다. 많은 개선이 필요한 것 같습니다. 아직은 시기상조네요
권상돈,2,2017년 11월 6일,1,아니 99000원을 주고 샀는데 블루투스 연결도 안됩니다. 혹시나 해서 집안에 다른 폰으로는 작동이 되네요 빠른 조치 바랍니다
김국현,1,2017년 11월 3일,2,"도무지 사용할수가 없음... 클로바 깔고 네이버 뮤직 해서 하는데 와이파이 인증이 인됨 먹통 시용불가... 하...이런걸 왜 판매함???받자마자 쓸수있어야지 왜 받자마자 버그가 있음? 나 99,000원내고 쓰레기 산거임?"
Kunhee Lee,1,2017년 11월 9일,0,밑에 분이 쓰신 것처럼 알람때문에 골치가 아프네요. 초기에 사용법 익히느라 오전 4시30분으로 알람을 세팅해놓고 바로 지웠는데 매일 아침4시30분에 자동으로 알람이 울립니다.  그래서 꺼놨습니다. 이거 버그인가요?? 빨리 수정 부탁드립니다.
Beom-Cheol Gim,1,2017년 11월 7일,0,앱에서 보면 와이파이 연결이 안 되어있다고 뜨는데 다시.연결해도 마찬가지오 연결되지 않았다고 뜨는 등 버그가 많습니다. 음성인식도 많이.부족하고 갈 길이 머네요
이한결,3,2017년 11월 2일,6,"프렌즈 스피커랑 연결하려고 하는데 설정에서 ""새로운 기기 추가"" 라는 메뉴 자체가 없네요. 앱을 키더라도 연결이 안되구요. 어떻게 연결해야하는건가요"
SANDRA KIM,1,2017년 11월 8일,0,어이없네! 리뷰지울 시간에 잘못된것 고치고 답변이나 주시지요? 아직도 답변없는 당신...난 어쩌란 말이요. 회수 해 가시오.ㅠ ㅠ
Hyeran kim,1,2017년 11월 7일,0,위치 설정도 알람 설정도 안됩니다. 뭐 하는 거죠? 정말 돈이 너무 아깝네요! 절대 비추!
김철환,2,2017년 11월 3일,1,"여긴 대응도 안하네....브라운 연결만 해놨는데 주기적으로 띵띵 소리가 나요 왜 이런거임? 보니까 전원을 연결시켜 놓으면 충전이 완료될때마다 나는 것 같은데, 아주 신경쓰이네요."
개나리심,3,2017년 11월 1일,5,브라운 스피커로 써봤는데 영어인식률이 떨어지는 감이 있고(본토발음에 가까우면 인식률 떨어지고 한국식 발음으로 해야 인식되는 등) 재생하고 싶은 노래제목이 노래인 경우 (예를들면 이적-노래인경우) 이적의 노래 중 한가지가 랜덤재생되는 불편함이 있네요
송이17,1,2017년 11월 5일,0,이틀전에 받아서 제핸폰으로는 도저히 안되서 신랑핸폰으로 연결해서 음악듣고 했는데 갑자기 새벽에 음악이 중단된뒤로 먹통됐어요 전원도 안꺼져요~! 신경쓰이고 괜히 산거같아서 후회됩니다~!!!환불하고 싶은마음 굴뚝같지만 한번더 믿어볼려구요~ 교환해주세요~~!!!!!!
Jeong Yongwoon,1,2017년 11월 4일,3,아니 내폰으론 브라운 추가도 안되고 다른기기로 했더니 계속 인증실패하다가 지금은 몇십분째 인증중이란다 무슨 미국입국자격 인증하냐 클로바앱이 베타지 돈주고 산 스피커도 베타임?
Google 사용자,3,2017년 11월 3일,2,와 연결하는데 한시간 넘게걸렸어요. 인증중이라고 하면서 안넘어가서 반복하거나.. 브라운을 못찾거나.. 그리고 이름 바꿀수잇다는데 전 왜 안뜨죠?? 선택옵션부분이 안떠요. 글구 브라운정보가 안떠요..
권세은,2,2017년 11월 3일,2,"폰이랑 원래 따로 노는건가요?? 블루투스로 연결되면 내 폰의 음악도 스피커로 나와야 하는게 맞는것 같은데, 인터넷으로 연결만 됨.. 클로바 앱으로 명령하면 내 폰에서만 실행되고 내 폰에서만 소리가 남.. 원래 이런거임???"
최동길,1,2017년 11월 3일,2,웨이브 스피커 와이파이 연결 후 인증이 안됩니다 고객센터는 계속 통화중이라 연결도안되고 몇일째 사용도 못하고 있네요
정병건,1,2017년 11월 3일,1,브라운과 샐리를 동시에 사용중입니다. 호출명령이 클로바 하나로만 변경되어서 2대를 한집에서 사용이 불가합니다. 어떻게 해야하나요?
최지혜,5,2017년 11월 3일,1,웨이브 스피커랑 같이쓰고있는데 좋네요 바로바로 인식해서 음악도바꿔주고요. 처음에 폰하고 스피커 연결할때 블루투스 켜야되는거 몰라서 한참해맸는데 한번하고나니 쭉쭉잘되네요. 굳굳
서동엽,5,2017년 11월 1일,0,"클로바 스피커로 처음 접했는데, 인식률이 만족스럽네요. 스마트폰에서는 기본탑재 앱이 아니라는 한계가 있는건지 조금 아쉽습니다."
sann kim,1,2017년 11월 8일,0,와이파이 빵빵한데 오직 이 어플만 네트워크연결이 안됩니다... 브라운 스피커도 물론 와이파이연결 안되구요... 구매하고 며칠 쓰지도 못했는데 이러니까 속이 터지네여ㅠㅠㅠㅠㅠㅠㅠ하.....
Bowan Yu,1,2017년 11월 2일,1,프렌즈 연결할려고 들어왔더니 설명서랑 다르고 자꾸 앱 실행하라는데 왜 아무것도 연결이 안되는건지 궁금할 따름입니다
Przen Lavada,2,2017년 11월 5일,0,음성인식률도 낮고 아직은 할 줄 아는 게 별로 없네요. 꾸준히 노력하셔서 많은 발전이 있길 바랍니다.
김민희,3,2017년 11월 3일,2,클로버다운해서 브라운 스피커와 연결해야하는데 연결이 안돼요 블루투스연걀이 안되는것 같은데 어떻게 해야하나요??? 고쳐주시거나 알려주세요
홍수연,4,2017년 11월 5일,0,음성인식 잘되네요 그런데 네이버뮤직에는 가야금 대금 연주 음악이 있는데 웨이브에서는 아무리 여러번 이야기 해도 가야금 대금 연주가 플레이가 안되네요? 뭐때문이죠?
원재리,1,2017년 11월 2일,3,로그인이 안되여! 프렌즈 쓰지도 못하는데 상용화해서 짜증나게 만드나요ㅠㅜ 프렌즈 반품할래요
kigatemp Im,2,2017년 11월 1일,4,스페커 하단 엘이디 계속 들어와있고 앱은 스피커와와 제대로 연결 안되는 것 같고 실망.
Hyeonseok Choi,1,2017년 11월 3일,1,아직 오류도 많고 렉도 많이걸리네요 기종은 s8입니다. 아직 완성이 한참 안된느낌이네요
무지개,1,2017년 11월 1일,4,브라운 기기를 샀는데 연결하는데 평생걸릴것 같네요. 연결 좀 고쳐주세요...
danny tr,1,2017년 11월 7일,0,브라운구매했는데 서비스인증에실패했습니다만 계속뜨고전혀연결이안됩니다 서비스센터전화는먹통이고메일은답도없구요 도대체뭐하자는건지알수가없네요
bae kun,5,2017년 11월 2일,2,브라운샀는데 호출명설정에 호출명리스트가 왜 안나와요?  버그같은데 호출명바꾸게 해주세요
Google 사용자,5,2017년 11월 1일,0,샐리 연결하는데 30초도 안걸리는데 연결 안되는 분들도 있네요.. 너무너무 만족 스럽네요
왈왈,3,2017년 11월 4일,2,이거... 원래 노래 몇 시간 이따 꺼지는 기능이 있었는데 왜 없어졌나요?
병찡,1,2017년 11월 4일,1,와이파이 인증도 안되고 안하고싶은데 테더링도 안넘어가고 완전 먹통인데 왜 만들었는지 이해가 안됨
뉴픽기획,3,2017년 11월 5일,1,영어철자를 말하면 이걸 한글로 바꿔버려 전혀 엉뚱한걸 찾아줌...
박범길,1,2017년 11월 8일,0,"와이파이연결이 되야되는데,잡히지도 않으니 쓰라고 만든거 맞나? 2만원짜리 블루투스 스피커 보다못함"
신관선,5,2017년 11월 8일,0,V20 사용중인데 클로바 호출명 변경이 안되네요 변경할 이름이 나오지 않습니다 확인 후 조치부탁드려요
Irene Lee,1,2017년 11월 5일,1,방금 깐지 한 10분 된거 같은데 블루투스 연결이 안돼요 ;
박누리,3,2017년 11월 4일,0,오늘 받아서 사용 중인데요 위치를 잘 잡지를 못하네요~ 여긴 경북인데 자꾸 서울로 나와요~  앞으로 많은 개선 부탁드립니다
ᄏᄏᄏ,2,2017년 11월 9일,0,클로바 카카오 프렌즈 브라운을 구매했는데 리모컨 기능이 않되는 점이 아쉽습니다
성민아,1,2017년 11월 7일,0,폰으로만인식이되고 클로번지뭔지는띵띵거리네요
Soon Ho Kwen,3,2017년 11월 9일,0,업데이트 오늘 된다더니 왜안됨 지금 작동 안되는데 이거뭐 이래
김지선,1,2017년 11월 5일,0,동의 항목에 다 체크를 했는데 왜 안넘어가눈 겁니까
Google 사용자,1,2017년 11월 1일,2,브라운이랑 연결이 안되네요.반품해주세요~
지민,1,2017년 11월 6일,0,보호자 인증번호 확인을 6번 했는데도 계속 반복만하네요..
안녕,1,2017년 11월 4일,1,위치도 못잡네요 위치잡을수없다고 분당으로 계속 잡히네요 내 플레이 리스트 재생도 못 시키고
김민섭,3,2017년 11월 6일,0,와이파이도 되고 블루투스도 켜놓고 연결하는데 마지막에 련결이 실패됬다고 뜨네요 어떻게하면 되는지.....
Google 사용자,2,2017년 11월 4일,0,클로바 부르고 마이스테이션 틀어달라고 하면 클로바 어플에 들어갔을때 현재 재생되고 있는곡이 나와야 하는거 아닌가요? 클로바 어플 메인 화면에서 왼쪽 상단 클릭 후 네이버 뮤직 들어가서 보면 플레이 되고 있는 리스트가 없어서 어플상에서 그 다음 노래로 넘기지도 못하고 클로바 부른 후 다음 이라고 말해야 되네요. 아무리 베타 버젼이지만 인식률도 너무 낮네요.. 개인적으로 기가지니 사용하고 있는데 어플과 스피커 연동성이라던지 너무 부족해요..
juwon kim,5,2017년 11월 4일,0,와! 이거 좋아요. 근데 E-BOOK 읽어주는 기능 있으면 좋겠네요.
김태호,2,2017년 11월 4일,1,스피커와 연결이 안됩니다 언제 수정 되나요? 빨리 해결햐 주세요
Rina Yoon,1,2017년 11월 8일,1,샐리스피커랑 연결이 안됨
Ara Lee,3,2017년 11월 7일,0,성인인증이 안되네요 수정부탁드립니다
KWON SO JIN,3,2017년 11월 1일,1,스피커 부를때 두글자로 간단히 부를 수 있는 이름 만들어주세요~~~ 가끔 인식이 안될때도 있고~~~ 업데이트 되었으면 좋겠어요~~~^^
박선정,1,2017년 11월 9일,0,와이파이 연결이 안돼면 어떻게 해야하나요?
새봄YouTube,2,2017년 11월 9일,0,하고싶어서 깔고했는데  네이버 로그인이않되요 그래서구글계정으로할스있게해주세요
안순남,1,2017년 11월 5일,0,"브라운스피커 인식이 안되요, 리뷰 보니까 한두사람이 아닌데 교환이든 환불이든 빨리 조치해주세요!"
김상협,2,2017년 11월 8일,0,꼭 음악은 네이버 밖에 실행 못 하나요 내 폰안에 어플도 컨트롤 됐으면 좋겠어요
정안용,1,2017년 11월 7일,0,인증이안된다고하네 환불안됨?
최진수,3,2017년 11월 2일,3,브라운 연결이 안되요
Google 사용자,1,2017년 11월 2일,1,설정같은 기본기능부터 완성도 부족 상태
TV젠가,5,2017년 11월 12일,0,다 좋지만 노래듣기가 1분듣기 말고 계속 무료로 들을수 있으면 좋겠네요
허니토끼,5,2017년 11월 4일,0,제 예상으로 이거 싫어하는사람 많이  없을듯
mm z,5,2017년 11월 6일,0,갑자기 안 되요ㅠㅠ
김대훈,1,2017년 11월 5일,0,나만 안되는게 아니였네..
조명제,5,2017년 11월 1일,0,브라운 연겨이 까다롭습니다
Eunkyung Park,4,2017년 11월 7일,0,호출명에  '브라운' 추가해주세요. 클로바라는 이름이 입에 붙지않습니다.
Google 사용자,5,2017년 11월 3일,0,셀리 귀요워요
tooory e,4,2017년 11월 7일,0,호출명 목록이 안떠요  바꾸고싶은데 다시깔아도 없고 연결해제도 안되고..............
유재범,3,2017년 10월 31일,3,불편한게 많네요..  홍길동에게 전화 걸어줘.  라고 말하면 번호만 찾아주고  걸지를 않는둥..  차 안에서는 핸드폰을 만질수 없으니 음성인식 AI가 유용한데 이렇게 찾아주기만 하고.. 걸지를 않으면 핸드폰을 또 보게되고 뭔가 아쉽네요.
정우람,1,2017년 10월 31일,2,아니... 앱이 왜이래요... 셀리샀는데 앱에서는 화면 계속 깜박이고 버튼인지 뭔지 누르는 느낌도안나고.. 뭘설정해도 적용도안되고 현위치로 아무리 설정해도 안됨. 대충만들지말고 이상한 유아이쓰지말고 그냥 단순메뉴도 좋으니 사용성에 신경써주세요..호출명은 절대안나옴 이런....어우
은빛찬란,3,2017년 10월 30일,5,아직 멀었네요. 왠만한 질문은 무조건 검색으로 넘어가 버리네요. 그리고 호출이름이 무조건 클로바인건 많이 아쉽구요. 그리고 시간이 지나면서 화면이 꺼지면 불러도 실행이 안되는데 실행중엔 화면 안꺼지게 설정할 수 없나요? 그리고 클러바앱 실행을 안하면 언제든 불러올수 없나봐요.. 구글이나 시리처럼 아무때나 호출 가능하면 좋을텐데.. 부르면 알아서 오는 비서가 아니라 부르러 가야하는 비서인가 봅니다.
윤형진,1,2017년 10월 31일,2,네이버 프랜즈 스피커 샀는데 연결이 안됨.. 짜증 이빠이남 반품 알아봐야겠음
이소현,5,2017년 10월 31일,1,너무 좋아요~~ 특히 모닝 브리핑이 넘 좋습니다^^ 이번에 판매하는 스피커도 구매욕구가 생기고 있어요!
김나영,2,2017년 10월 29일,2,업데으트하고 어플이 실행이 전혀 안되고 있어요 계속 강제종료 됩니다.원래도 쓰기 불편했는데 더더더욱 불편해 지네요.
김은택,3,2017년 10월 28일,7,제가 업데이트 되고나서 네이버 페이로 음악듣기 설정하고 음악재생 했는데 1분 미리 듣기만 되는데 이점 고쳐주세요. 클로바 호출 진짜 좋은데 이문제가 좀 아쉬워요
조정제,3,2017년 10월 29일,1,1. 참 편리하고 신기한 점들이 많다. 2. 바뀐 이름은 발음이 귀찮다. 3. 클로바에게 샐리 어디갔냐고 물으면 자신이 샐리인양 대답한다.ㅋㅋ 4. 앞으로 진일보하며 더 흥미진진한 기능들이 나타나 것이 기대된다.
제이크,3,2017년 10월 28일,6,클로바가 낼수있는 목소리가 많았으면좋겠고 다른앱을 실행  하면서 음성으로도 호출할수있었으면좋겠어요 그리고 음성안내가 항상으로되어있는데 목소리가 났다 안났다하내요
토끼딸기,2,2017년 10월 30일,8,"영어프리토킹에대해 기대 했는데, 이건 대화가 아니네요. 자기 할말만 하고, 동문서답. 업그레이드 후는 더 심각.  말하면 걍 멈춰버림."
ck P,2,2017년 10월 28일,6,"음성 인식 수준이 실망스럽네요 갤럭시 s보이스에 한참 못 미칩니다 발음 구분, 응답 속도같은 모든 면에서요"
욜:D,3,2017년 10월 31일,0,"런칭하고 꽤 시간이 지났는데 메인 UI,UX에 대한 최소한의 고민도 없어 보인다. 딱 하루만 날잡고 내부에서 워크샵하면 훨씬 나은 화면이 나올것같은데. 이해가 안간다.. 요즘 금융권도 메인을 이렇게 대충 만들진 않는듯하다. 일부러 불편하게해서 사용자를 늘리고 싶지 않아하는 것 같은 느낌마저든다."
박세훈,4,2017년 10월 28일,1,다좋은데 앱을 실행시키고 말해야된다는게 아쉽네요 홈화면에서 호출이 됬으면 해요 밑에 의견들을 보니까 이런요청이 많은데 하루빨리 개선되었으면 좋겠네요ㅎ
김환,3,2017년 10월 28일,5,"빅스비,구글 처럼 초기화면에서 부르면 나오는건 안되나요 제가 잘 몰라서"
영석민,1,2017년 10월 29일,0,저번에 지웠다 깔았는데 로그인에 실패하였습니다 계속 이게 떠요 어떻게 해야 하나요?
ᆞ,1,2017년 11월 11일,0,위치정보가 왜 필수인지 모르겠다 날씨 알려달라고 안하면 되지 그게 뭐라고 필수래 그냥 안쓸란다
하동기,5,2017년 10월 28일,2,생각보다 똑똑하고 잘 알아듣네요
최송화,1,2017년 10월 28일,0,브라운 설정에서 자꾸 오류가 나요. 화면이 닫혀요. 호출명 하나 제대로 변경 안되네요.
Google 사용자,4,2017년 10월 28일,0,사용자가 제어할수 있는 어플을 지정할수 있으면 좋을것 같습니다.
김현민현민,5,2017년 10월 29일,0,말하니까또섬청자세하게말해줘서고마워요
박정훈,1,2017년 10월 27일,5,매번 앱 실행때마다 이벤트 프로모션 정보 동의를 띄우는 경우가 어디 있나요? 비동의 했으면 뜨지않게 해야죠. 당연한거 아닙니까. 누구에요? 이거 기획한 사람
s J,5,2017년 10월 27일,23,호출기능이 추가 됬다고해서 홈 화면에서 아무리 클로바를 불러도 반응이없네요 업데이트도 확실하게 했는데 왜 이러는 거죠? 알려주세요
장준혁,4,2017년 10월 28일,1,다좋은데 앱을 켜서 호출하는것은  아무도움  안되는것같아요 다음에는 홈화면에도 클로바라고 부르면 바로앱이 실행이되었으면좋겠어요 그점말고는  다열심히 잘쓰고있어요 ㅎㅎ 앞으로도 좋은업데이트감사해요
유지훈,1,2017년 10월 27일,0,아니 왜 도대채 시작할때 성인 인증 왜함?
네 저는 병신입니다. 그리고,5,2017년 10월 27일,0,클로바 랩도 하네요ㅎㅎ
조장우,3,2017년 10월 28일,0,별로
진예,2,2017년 10월 24일,5,조금 더 개선시켜주세요 왜 음성인식으로 검색할때 왜 제말은 인식않하고 다른 이상한걸 찾고 난리입니까? 그부분 개선시켜주세요 크게 말을 해도 못알아듣는데.. 그리고 주변에 소음은 없습니다
Google 사용자,4,2017년 10월 20일,32,정말 대화하는것처럼 할 수 있었으면 좋을거같아요! 농담이런것도 좋구요! 그리고 발음을 잘 알아 들으면 좋을거 같아요!! 클로바 앱이 업뎃 하면 할 수록 기대가 가네요!!
박정철,4,2017년 10월 27일,2,왜 갑자기 어제부터 필립스 휴가 인식이 안되는거죠? 그전까지 잘쓰고있었는데 어제부터 갑자기 인식안되네요... 아무리 다시 재설정하려고 해도 램프를 읽지를 못하네요...
KenMarkess Bjørgan,3,2017년 10월 25일,0,백그라운드 기능 절실히 필요함. 이 기능 없음 불필요한 앱정리할 때 지울 가능성이 큽니다. 개선 시급합니다!
박준우,4,2017년 10월 26일,2,화면이 꺼진 상태거나 혹은 클로바를 접속하지 않은 상태에서 음성으로 셀리를 부르는 기능이 추가됬으면 합니다.
해별이,3,2017년 10월 27일,1,어떤 정보를 물으면 왜 뉴스기사만 카드로 뜨나요 ㅠㅠ
noda daga,3,2017년 10월 24일,1,"복잡한 명령은 시키기 어렵지만, 그래도 삼성보이스보다는 말귀를 잘 알아먹어서 괜찮은것 같음."
나는너더오나,1,2017년 10월 27일,0,제가 별다섯개는 못드리겠네요 마이크 로할때 버튼을 누르자 마자 초기화 돼네요 왜 않돼는지는 모르겠지만 좀별 로... 다른건 좋네요
sill l,3,2017년 10월 21일,2,네이버 캘린더와 네이버 메모와 연동되면 좋겠구요~ 개인적으로는 드라마 수상한파트너에서 나온 빅스보 기능도 탑재되면좋겠어요~
안성진,5,2017년 10월 22일,2,앱이 꺼져 있을 때도 작동되면 좋겠어요..ㅎㅎ
ShinMyeong Kim,2,2017년 10월 19일,9,네이버에서 개발한 인공지능 비서라 네이버에서 제공하는 어플과 연동이 가능할 것이라 상상했다 그러나 그것은 큰 오산이었다 일정과 관련하여 네이버 캘린더를 주로 사용하는 나에게는 네이버 인공지능 어플이 굉장히 도움이 되고 기대가 될 거라 생각을 했는데 일단은 네이버 캘린더 와도 연동이 되지 않고 또 지금 사용하고 있는 네이버 가계부 해도 연동이 안 된다 그리고 다른 사람들도 많이 후기를 남겨 있겠지만 네이버 뮤직 왜 나는 내가 사용하는 멜론 과도 연동이 됐으면 좋겠고 빅스비야 같이 학습 기능이 있으면 다시 알겠다 지금 일단 삭제
Su Park,1,2017년 10월 26일,2,음성인식은 둘째치고 물어보는 모든걸 인터넷 창만 띄우고 있음
Google 사용자,4,2017년 10월 27일,0,영어로 대화할 때 인식을 잘 못하네요. 영어에도 버튼을 누르고 말하는 기능이 있으면 좋겠어요
오채빈,5,2017년 10월 29일,0,이앱은 저알 최고에요 이5개 ㅋㅋㅋ 샐리야앞으로도   잘부탁해^^
참치 ᄏ,1,2017년 10월 27일,0,별1개도 아까워
Google 사용자,4,2017년 10월 26일,0,앱이 꺼져 있을 때도 사용할 수 있었으면 더 좋겠어요.
Happy Song,1,2017년 11월 4일,0,한참 멀은듯
white circle,3,2017년 10월 21일,0,소리가 안나고 텍스트로만 답변이 나와요
밤에뜨는아름다운 별,5,2017년 10월 22일,0,하이빅스비처럼됐으면더욱좋겠네여♥^^
젤빠른뒷북러,1,2017년 10월 21일,1,여자 목소리 밖에 없음... 삭제!
Google 사용자,5,2017년 10월 29일,0,쫌만더 산경써서 업데이트시켜주세요
신비밀,5,2017년 10월 19일,1,앱키고 써야한다는게 큰 단점 같습니다. 셀리야 하고 부르면 자동으로 켜졌으면 좋겠네요
구독자객관적시점,5,2017년 10월 16일,3,좋아요 빅스비부족한부분을 채워주는 최고인공지능비서앱
조인수,5,2017년 10월 18일,2,진짜 좋은것 같구여 대화체로 말해줘서 더 친절한것 같네요 이 앱을 추천합니다.
현웅김,1,2017년 10월 17일,0,샐리가 불를 이름을 정한뒤 다음으로 안넘어가져요
김형철,5,2017년 10월 20일,0,많은 기능 부탁해요
김태용,5,2017년 10월 28일,0,비서를 남자로 해주세요
seyong kim,5,2017년 10월 20일,0,좋네.
권창현,5,2017년 10월 5일,14,"시스템과 연동되지 않아 삼성의 빅스비, 아이폰의 Siri 처럼 즉시 호출할 순 없지만,  높은 음성 인식 성공률과 녹음한 것 같은 부드러운 목소리가 마음에 듭니다. 마지막으로 '포털사이트였던' 네이버의 방대한 데이터베이스로 질 좋은 정보를 제공하고, 지식IN 서비스가 연동되어 클로바가 대답하지 못하는 것들을 커버해 주어 좋은 것 같습니다. 아직은 시작 단계에 있지만, 다른 AI와 견줄 만한 능력을 지닌 클로바입니다. 앞으로 클로바의 발전을 기대하겠습니다."
J지응,5,2017년 10월 8일,9,빅스비 기능이 탐나서 갤럭시 s+로 바꿀까 했는데 이게 있으니 딱이네요. 노트 fe로 바꿔도 빅스비 음성은 없어서 s8+로 해야 하나 걱정했는데 필요 없을 듯 해요. ㅋㅎㅋㅎ 네이버에서 가장 많은 정보를 찾으니 더 좋습니다. 하지만 속도가 약간 느린 감이 있네요. 계속 업데이트 해서 소비자의 만족감을 높여주기를 바랍니다^^ 그때까지 잘 쓰고 있을게욤
galaxy ds,3,2017년 10월 11일,5,S7 사용하고 있습니다만 디바이스 도우미앱을 네이버클로바로 변경하고 홈버튼을 길게누르면 실행이 됩니다만 일정시간?이 지나게 되면 홈버튼을 길게 눌러도 아무반응이 없습니다.
강진호,2,2017년 10월 16일,2,AI스피커의 경쟁지점이 음성인식률 싸움은 벋어 났다고 보구요 AI스피커 라면 모르겠으나 AI비서를 표방 하려면 학습기능이 있어여 할듯 질문과 답을 미리적어 놓는 수준이 아니라.역질의를 통해 필요힌 정보를 이해하고 축적하는 기능이 필요함 이정도 되야 인공지능 스피커 아닌가요?
Google 사용자,4,2017년 10월 9일,1,다 좋은데 빅스비나 시리처럼 불러도 호출이 안되는거랑 좀더 넓은대화를 할수없는게 아쉬워요 친구처럼 대화하지 못하고 조금만  영역?밖으로 나가면 검색기능으로 넘어가서 아쉽네요 그거빼곤 짱!!!
jin yong Ha,3,2017년 10월 30일,4,구글 어시스던트 보다 맘에 들어 사용 중이 여는데 이번 네이버 달력만 사용 가능하게 한 업데이트는 정말 실망이네요…. 선택할 권리는 줘야 하는 거 아닌가 싶네요.
홍지습,5,2017년 10월 2일,5,정말 잘 만드셨네요 검색기능은 빅스비와 시리보다 더 좋아요 그런데 네이버 클로바에도 음성호출 기능이 있었으면 좋겠습니다 나머지는 다 좋았어요
pokimon,2,2017년 10월 4일,2,이 앱하고 휴대폰 뮤직 앱하고 연동할 수는 없나요? 뮤직 앱에서 ㅇㅇ 틀어주라고 말하면 네이버에 검색해서 1분 듣기만 제공하네요.
201 BA,3,2017년 10월 8일,2,다른앱 연동이 안되요 이런것좀 추가해주세요 kt라 지니쓰는데 네이버뮤직으로 되서 음악틀어달라는걸 못하겠음..
예찬이,5,2017년 10월 2일,8,제가 LG X power을 쓰는데 삼성최신폰같이 인공지능을 쓰고싶었는데 이거있으면 정말 좋겠네요 김사합니다!
김용우,2,2017년 10월 10일,1,샐리가 부를 이름을 정하라해서 입력하고 넘어갈려 하는데 안넘어가지네요 기종은 노트5입니다
Jung-nam Seo,3,2017년 10월 5일,4,더도말고 덜도말고 딱 네이버기반 음성인식 검색엔진. 네이버기반의 컨텐츠 실행기. 구글어시스턴트와 차이가 많이남.
구독하면프사미래여친,3,2017년 10월 13일,1,저기 처음에 이름부르는거설정할때 다음이 눌러지지않아여ㅠㅠ 고쳐주세여
이루나일어나,2,2017년 10월 2일,7,시작할때 부모인증하고 인증번호까지 입력했는데 부모인증창이 계속 뜨네요..
wow owow,2,2018년 2월 11일,1,음성인식 성공률은 높으나 검색의 결과가 결제유도로 가는것이 좀 짜증남 스마트폰에 좋아하는 mp3를 다운받아 두었는데도 유료 음악플레이어를 사용하여 결제하도록 유도한다거나 그런것  자유도 높은 인공지능이 나타난다면 아이폰이 출시되어 와이파이를 무료로 썼을때 패킷장사하던 통신사들이 받았을 정도의 충격을 느낄 수 있다고 봄
이은화,5,2017년 10월 12일,0,다좋은데 'siri'나 'bixby'처럼 바로 호출이 안되는게 아쉬운 점이네요. 그것만 있으면 최고의 앱!!!
DH WON,2,2017년 10월 7일,3,내비게이션과 연동성이 좋았으면 좋겠습니다. 티맵누구 처럼 말이죠.
ᄋᄋᄋᄋ,5,2017년 10월 14일,1,다좋은데 아쉬운점이 이앱을 종료했을때도 기능이 작동했으면 좋겠어요 그럼 더 완벽한 앱이 될수있을거같습니다
빈첸 사랑혀,3,2017년 10월 5일,2,다좋은데 홈화면에서도 샐리야~~라고하면 앱이실행되었음해요 혹시가능할까요??
PELL,2,2017년 10월 12일,0,가입않됌..인증번호하라고 했더니 잘못되었다고하고 이제야됬다고 생각했는데 리셋됨 처움부터 다시했는데 또 가입화면이나와서
문한선,2,2017년 10월 5일,2,애플 시리처럼 화면이꺼진상태에서도 사용할수있도록하면 최고일듯
임정민,5,2017년 10월 6일,1,백그라운드나 화연이 꺼져있을때도 샐리호출기능이 가능하다면 구글 카카오 삼성을 충분히 능가할것입니다
박준수,5,2017년 10월 15일,1,어플에들어오지않더라도 부르기만하면 대답했으면 좋겠다
조민성,5,2017년 10월 9일,0,근데 이름 입력하고 다음 눌렸는데 안 넘어가네요 ㅎㅎ
Google 사용자,2,2017년 10월 9일,0,보호자 인증이.. 하니까 잘못된 접근이고 끄고 켜서 하면 성공하는데 보호자 인증 페이지로 넘어가는 오류가 있습니다 그리고 될때는 셀리가 당신을 부를 이름에서 다음이 눌러지지 않습니다
Kim Taewoo,4,2017년 10월 10일,0,샐리가 갑자기 인식이 안되는데 뭘 어찌해야할지 모르겠네요 음소거 마이크를 눌렀다떼도반응이없고 전원버튼을 눌러도 불깜빡임 하나없네요
안녕,5,2017년 10월 14일,0,와 별다섯개도 부족함 100개는 필요함 굿!
민지,3,2017년 10월 7일,0,이름쓴후에 다음이 눌러지지 않음
오상민,2,2017년 10월 5일,1,샐리가부를 이름 다음이 안넘어가지네요...
지현수,1,2017년 10월 2일,0,만 14세가 안되서 부모님 인증하고 번호 입력하면 부모님 인증으로 돌아감 또 다시 적고 인증번호 적었더니 또 부모님 인증으로 돌아감 쓰지말란거임?
플랫,5,2017년 10월 14일,0,혹시 사용자 이름 바꾸는 법은 무엇인가요?
R스타트,5,2017년 10월 8일,0,난 T맵 지우고 이거 깔았엌ㅋㅋㅋㅋ
박민서,5,2017년 10월 3일,0,목소리 바꾸는 기능이 있으면 더 좋을듯
je hung oh,2,2017년 10월 3일,2,어떻게해야지 그냥 홈화면에서 바로 클로바에게 명령할수있나요??
