,company,section,title,publish_datetime,final_datetime,text,url
362,디지털데일리,IT,LGU+ ‘행복한 나라’ 프로젝트 추진…AI·IoT로 취약계층 생활 개선,2019-04-25 17:40:00,,디지털데일리 이중한기자 LG유플러스는 ‘행복한 나라’ 프로젝트를 본격 추진한다고 17일 밝혔다. 인공지능 AI과 사물인터넷 IoT으로 일상생활에 불편을 겪는 시각 청각 지체장애인 등 사회적 약자층을 돕는 프로젝트다. AI스피커로 편의성 높여LG유플러스는 AI스피커를 활용해 시각장애인의 환경 개선을 위해 노력하고 있다. 지난해 도서 콘텐츠 ’소리세상’ ‘책 읽어주는 도서관’을 선보였다. 올해 스마트폰 카메라로 인식한 정보를 음성으로 알려주는 앱 ‘설리번’ 등을 출시했다. AI스피커를 통한 ‘장애인 콜택시’ ‘교통약자용 지하철 정보’ 서비스를 개발 신체적 불편함으로 인해 이동에 가장 큰 어려움을 겪고 있는 지체장애인 문제해결을 돕고 있다. 응급상황이나 화재발생시 AI스피커를 통해 음성으로 119를 호출하면 문자로 전달되는 ‘119 문자 신고’ 서비스를 내달 중 추가 예정이다. 류창수 LG유플러스 스마트홈상품그룹 상무는 “LG유플러스는 AI와 IoT 기술을 가장 필요로 하는 곳에 먼저 적용하고 그 사람들의 삶의 질을 높여가겠다”라고 말했다. AI스피커 전달식 진행시각·지체 장애인 가정 1300가구에 AI스피커를 보급 이용 활성화에도 주력하고 있다. 이 일환으로 LG유플러스 부회장 하현회와 네이버 대표 한성숙는 서울시청 시민청에서 서울시설공단 이사장 이지윤에 AI스피커를 기증하는 전달식을 17일 개최했다. LG유플러스와 네이버는 지체장애인 300명에게 네이버 인공지능 플랫폼 클로바가 탑재된 ‘U우리집AI’ 스피커 300대와 네이버가 제공하는 AI 추천 뮤직 서비스 바이브 VIBE 12개월 무료 이용권을 지원한다. 지체장애인들은 AI스피커를 활용 ‘장애인 콜택시’ ‘교통약자용 지하철 정보’ 등 장애인 전용 서비스를 이용할 수 있게 됐다. 이날 전달식에는 장애인전용 서비스 시연행사를 준비 일반인들도 서비스를 체험할 수 있도록 해 장애인 불편사항에 대한 이해의 폭을 넓히는 계기를 마련했다. AI스피커를 통해 음성으로 간단히 콜택시를 호출하는 ‘장애인 콜택시’ 서비스 수도권 19호선 역사 내 엘리베이터·장애인 화장실·전동휠체어 충전기 위치를 음성으로 알려주는 ‘교통약자용 지하철 정보’ 서비스를 시연했다. 한편 LG유플러스는 오는 24일 서울역 4층 KTX대회의실에서 ‘시각장애인의 정보 접근성을 높이는 따뜻한 AI 기술’을 주제로 전국 시각장애인 정보화 강사를 대상으로 설명회를 진행한다. 민병찬 서울시설공단 복지경제본부 본부장은 “4차산업시대 민간기술과 공공기관의 상호협력을 통해 장애인 콜택시 서비스를 개선하고 미래 지향적인 서비스 기반을 마련하게 되는 계기가 될 것”라고 밝혔다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=138&aid=0002072278
363,스포츠서울,IT,"네이버, 클로바 챗봇 빌더 공개…“누구나 AI 챗봇 개발 가능”",2019-04-25 17:40:00,,네이버의 클로바 챗봇 빌더 기반 챗봇 현황. 제공  네이버 스포츠서울 김민규기자네이버는 누구나 간편하게 인공지능 챗봇 서비스를 구축할 수 있는 클로바 챗봇 빌더를 제공하고 있다고 21일 밝혔다.  클로바 챗봇 빌더는 네이버에 축적된 검색어 데이터와 언어 사전 데이터를 사전에 학습한 자연어처리 엔진을 기반으로 한다. 방대한 양의 검색 데이터 학습을 이미 끝냈다.  기존에 대부분의 챗봇이 응답을 위해 하나의 의도 당 통상 50100개 문장학습이 필요했다. 하지만 클로바 챗봇 빌더는 1015개의 문장학습만으로도 자연스러운 답변이 가능하다고 회사 측은 설명했다.  또한 클로바 챗봇 빌더를 활용하면 별도의 개발자나 운영을 위한 서버를 마련하지 않아도 누구나 손쉽게 챗봇을 구축할 수 있다는 것이 강점이다. 별도의 프로세스 없이도 클로바 탑재 스마트스피커 및 네이버 톡톡 라인 메신저와의 연동도 가능하다.  네이버는 더욱 편리한 챗봇 구축이 가능하도록 현재 제공 중인 4개의 템플릿을 다양한 목적의 챗봇 개발이 가능초록 확대해 나갈 방침이다. 현재 네이버 음성 고객 센터 블로그 고객 센터 동물 소리 번역기 LG유플러스의 ‘우리집 AI 챗봇’이 클로바 챗봇 빌더를 통해 구축 서비스되고 있다. 정석근 네이버 서치앤클로바 리더는 “클로바 챗봇 빌더는 전문가가 아닌 일반인들도 누구나 편리하게 인공지능 챗봇 구축에 활용할 수 있는 도구”라며 “인공지능 기술이 더욱 쉽고 친근하게 일상 속으로 퍼져나가는 데에 기여할 수 있도록 할 것”이라고 밝혔다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=468&aid=0000396748
364,데일리안,IT,"LGU+, AI 스피커 ‘프렌즈+ 미니’ 3종 출시",2019-04-25 17:40:00,,LG유플러스는 네이버와 협업해 인공지능 스마트홈 서비스 ‘U우리집AI’를 지원하는 신규 스피커 모델로 ‘프렌즈 미니’ 3종을 출시했다. ⓒ LGU  ‘U우리집AI’ 신규 스피커 모델...인기 캐릭터 디자인 적용 6시간 사용 가능  LG유플러스는 9일 네이버와 협업해 인공지능 스마트홈 서비스 ‘U우리집AI’를 지원하는 신규 스피커 모델로 ‘프렌즈 플러스 미니’ 3종을 오는 10일 출시한다고 밝혔다.  프렌즈 미니는 LG유플러스의 홈IoT 홈 사물인터넷 및 IPTV 인터넷TV와 제휴 콘텐츠를 네이버의 인공지능 플랫폼 ‘클로바 Clova’와 접목시킨 ‘프렌즈’ 스피커의 후속 모델이다. 특히 프렌즈 미니는 기존 프렌즈의 모든 기능을 동일하게 제공하면서 크기는 13정도 작아졌다. 무게는 약 120g 줄어 아이 손으로 들기에도 부담 없어졌다. 또한 스피커의 외형 디자인도 아이들이 좋아하는 ‘라인프렌즈’의 ‘브라운’ ‘샐리’ 캐릭터와 ‘미니언즈’의 ‘밥’ 캐릭터가 귀엽고 앙증맞게 적용됐다. 이처럼 아이들이 사용하기 좋은 디자인과 함께 U우리집AI의 영유아 영어 교육 서비스인 ‘파닉스 영어노래’ ‘왕초보영어’ 등을 비롯 쥬니버 웅진북클럽 등이 보유한 3000여건의 인기동화를 무료로 이용할 수 있어 교육 및 놀이가 가능한 아이들의 AI친구로 각광받을 전망이다. 뿐만 아니라 6시간 사용 가능한 넉넉한 배터리 용량으로 이동성을 확보해 아이들 외에 성인들의 외출 시 레저 아이템으로도 유용할 것으로 기대된다. 이 외에도 U우리집AI에서 제공하는 제목을 몰라도 키워드로 찾아주는 Uv IPTV VOD 검색 말 한마디로 동시에 켜지고 꺼지는 우리집 IoT 말로 찾는 네이버 검색 주문에서 결제까지 말로 다 되는 쇼핑 등 주요 기능을 동일하게 이용 가능하다. 최근 출시한 U AI리모컨과 연동해 IoT기능을 지원하지 않는 TV 셋탑 에어컨 공기청정기도 음성으로 손쉽게 제어할 수 있어 사용성이 한층 강화된 우리집 IoT를 경험할 수 있게 됐다. 한편 LG유플러스는 IPTV 홈IoT를 이용하는 고객들이 AI스피커를 통해 보다 편리하게 서비스를 사용할 수 있도록 U인터넷 가입고객 중 Uv에 신규 가입하거나 U홈IoT 패키지 상품 5종에 신규 가입하는 고객들에게 프렌즈 미니를 무료로 제공한다. 또 AI스피커 이용을 원하는 모바일 고객들을 위해 속도 용량 걱정 없는 데이터 88 요금제를 사용하는 고객들에게도 1년 약정으로 프렌즈 미니를 무료 증정할 예정이다. 다른 요금제를 이용하는 고객들도 12개월 할부기준 월 2480원이나 3840원 할인된 가격에 프렌즈 미니 스피커를 구매할 수 있다. LG유플러스 이해성 AI서비스담당은 “네이버와 협업으로 이동성을 확보한 것은 물론 아이들도 사용하기 좋은 프렌즈 미니 스피커를 새롭게 선보이게 되었다”며 “앞으로도 고객들이 만족할 수 있도록 AI스피커 라인업을 지속 강화해나갈 것”이라고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=119&aid=0002280812
365,뉴스1,IT,네이버 AI클로바에 '스마트홈' 신설…가전제품 동시관리,2019-04-25 17:40:00,,네이버가 인공지능 AI 플랫폼 클로바 애플리케이션 첫 화면에 스마트홈을 추가했다.  네이버 제공 © News1  서울뉴스1 김위수 기자  네이버 인공지능 AI 스피커 클로바에서 여러대의 가전제품을 동시에 관리할 수 있게 됐다. 네이버는 AI 스피커 클로바 애플리케이션 앱에 여러 대의 가전제품의 전원을 클릭 한번으로 켜고 끌 수 있는 스마트홈 메뉴를 신설했다고 11일 밝혔다.  지금까지 클로바에서는 등록된 가전제품 각각에 대해 전원을 켜거나 끄는 등의 제어가 가능했다. 그러나 이 방식은 여러 대의 가전제품을 관리해야 할 때 불편하기 때문에 스마트홈 메뉴를 신설해 모든 가전제품을 이곳에서 관리할 수 있도록 했다. 그룹 설정도 가능하다. 침실의 모든 조명을 하나의 그룹으로 설정하면 침실켜줘라고 말로 명령하면 침실의 모든 조명을 켤 수 있다. 내 명령어 기능도 추가했다. 이 기능은 이용자가 미리 설정한 명령어에 따라 여러 대의 스마트홈 기기를 한번에 작동시킬 수 있다. 이용자가 나 집에 왔어라는 명령어를 로봇청소기 작동으로 설정할 수 있다. 네이버는 앞으로 조명밝기나 에어컨 세기 등 좀더 세부적인 명령도 수행할 수 있도록 기능을 업데이트할 방침이다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=421&aid=0003421829
366,한국경제TV,경제,"LGU+·네이버,척수장애인 가정 AI기기 보급...말 한마디로 'OK'",2019-04-25 17:40:00,,한국경제TV 송민화 기자 LG유플러스와 네이버는 LG유플러스 용산사옥에서 한국척수장애인협회에 U우리집AI 스피커를 비롯해 AI리모컨 등 UIoT 기기 3종을 보급하는 행사를 갖고 AI 스피커 300대와 네이버뮤직 이용권 등을 지원하기로 했습니다. LG유플러스는 척수장애인이 기상과 취침 시 침대에서 몸을 일으켜 조명을 켜고 끄는 일부터 리모컨이 있어도 가전제품 조작에 어려움을 느끼고 있다는 한국척수장애인협회의 의견을 반영해 네이버와 공동으로 AI 스피커와 IoT 기기를 보급하기로 했다고 밝혔습니다. 이를 통해 U우리집AI 스피커 300대와 네이버뮤직 이용권 등 UIoT 기기와 2년간 요금이 지원되는 한편 척수장애인들은 네이버의 인공지능 플랫폼 ‘클로바’를 탑재한 스피커와 IoT 기기를 활용해 말 한마디로 간단히 집안 조명을 비롯해 TV와 에어컨 등 가전을 제어할 수 있을 전망입니다. LG유플러스는 또 U우리집AI 서비스에 척수장애인을 위한 맞춤형 기능을 추가할 계획이라고 밝히고 AI스피커를 통한 119 구조신고와 장애인 콜택시 호출 등 척수장애인 가정에 필요한 서비스를 개발할 예정이라고 덧붙였습니다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000685583
367,조선비즈,IT,"네이버 음원 서비스 '바이브' 출시…""AI가 노래 추천하고 DJ 기능도""",2019-04-25 17:40:00,,네이버  NAVER 035420 는 인공지능 AI 기반 음악 서비스 ‘VIBE 바이브’를 출시했다고 25일 밝혔다. 네이버는 바이브를 통해 다변화된 음악 감상 환경 속에서 사용자의 취향과 주변 맥락까지 파악하는 차세대 음악 서비스를 제공하겠다는 방침이다. 바이브는 AI를 활용해 개인 사용자의 취향에 맞는 다양한 플레이리스트들을 끊임없이 생성해준다. 주요 차트가 아닌 개인의 취향을 중심으로 제공되는 음원 서비스로 사용자 화면도 전부 다르다. 감상패턴이 누적될 수록 이용자 취향에 더 가까운 음악을 추천해줄 확률이 높아진다. 네이버는 인공지능 기반 음악 서비스 ‘VIBE 바이브’를 출시했다고 25일 밝혔다. 네이버 제공 AI가 DJ 기능도 한다. AI가 곡을 구성하는 다양한 요소를 분석해 현재 곡과 다음 곡을 자연스럽게 이어주는 방식이다. 네이버는 국내 엔터테인먼트사인 YG와도 다각적으로 협력 시너지를 확대해 나갈 방침이다. 양사는 먼저 국내 최대 수준의 음원을 확보해 메타데이터를 구축하는 등 바이브 AI 기술 및 서비스 고도화를 위해 협력한다는 계획이다. 나아가 운영·정산 플랫폼 운영 등 전반적인 서비스 기반의 고도화 방안도 함께 모색할 예정이다. 박진이 네이버 바이브 기획리더는 바이브는 나의 취향을 구심점으로 움직이는 차세대 뮤직서비스라며 더 많은 창작자들이 사용자들에게 자신의 음악을 알리고 사용자들은 자신의 취향에 맞는 더 좋은 음악들을 감상할 수 있도록 기술과 서비스를 고도화해 나가겠다고 말했다. 바이브는 기존 네이버 뮤직과는 별개의 애플리케이션 앱이다. 네이버의 AI 플랫폼 클로바가 적용된 AI 스피커에 적용됐던 네이버 뮤직은 곧 바이브로 대체될 예정이다. 네이버 관계자는 “클로바에 적용되는 음악 서비스는 네이버 뮤직에서 AI 기술이 적용된 바이브로 대체될 예정”이라며 “현재는 막바지 기술 점검 단계”라고 설명했다. 다만 네이버는 바이브 출시 이후에도 기존 네이버 뮤직을 계속 운영하며 사용자들의 바이브 이용 패턴 등을 확인한 이후 바이브와 네이버 뮤직을 하나로 통합할 지 여부를 결정할 방침이다. 기존 네이버 뮤직 유료 이용자들은 추가 과금 없이 바이브를 사용할 수 있고 바이브 신규 유료 이용자들도 네이버 뮤직 이용이 가능하다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=366&aid=0000409147
368,블로터,IT,"""클로바, 치킨 배달해줘""…네이버, 음성 쇼핑 시범 도입",2019-04-25 17:40:00,,샐리야 라면 주문해줘. 네이버가 인공지능 AI 스피커를 통해 음성 기반 쇼핑 서비스를 테스트한다. 배송지와 결제 수단 등을 입력해놓으면 몇 마디 말로 빠르고 간편하게 상품을 주문할 수 있는 식이다. 네이버는 5월11일 AI 플랫폼 클로바가 탑재된 스마트스피커를 통해 음성 기반 쇼핑 사용성을 테스트한다고 밝혔다. 음성 쇼핑은 프렌즈 프렌즈 미니 프렌즈 플러스 등에 우선 적용되며 해당 기기를 사용하는 사용자들은 클로바앱 업데이트를 통해 서비스를 경험해볼 수 있다. 네이버는 주문부터 결제까지 간편한 쇼핑 경험을 제공하고 테스트를 거쳐 서비스를 고도화한다는 방침이다. 네이버 AI 스피커 ‘프렌즈’ 현재 음성 쇼핑이 가능한 상품은 식품 생활용품 배달 메뉴 등이다. 쇼핑 검색 상위 카테고리 중 음성 주문에 적합한 품목과 상품 단위를 고려해 선적용됐다. 식품과 생활용품으로는 생수 라면 즉석밥 세탁세제 섬유유연제 물티슈 화장지 등이 있으며 피자와 치킨 배달 주문을 할 수 있다. 네이버는 일부 제휴사의 상품을 시작으로 향후 상품 범위를 확대해나갈 예정이다. 사용법은 간단하다. AI 스피커와 연동된 클로바앱의 설정 메뉴에서 음성 주문 관리를 누르고 음성 주문 사용 여부 네이버페이 결제 수단 배송지 등을 설정하면 된다. 이후 AI 스피커에 클로바 라면 주문해줘라고 말하면 상품 내용과 가격 등을 확인해준다. 결제할게라고 말하면 결제가 진행되며 주문이 완료된다. 이 과정에서 별도의 인증 수단 없이 바로 주문이 진행된다. 배달 음식의 경우 설정해 놓은 배송지와 가장 가까운 매방에 주문이 자동 접수된다. 주문이 완료되면 품목 결제 금액 배송지 주소 등을 확인해주며 배달의 경우 수량 매장 배달 소요 시간 등을 알려준다. 또 문자메시지로도 결제 내역이 전송된다. 음성 주문 서비스 이용 가능 상품 목록 네이버는 안전한 음성 쇼핑 서비스 제공을 위해 이상 거래 탐지 시스템 FDS을 적용했다. 결제자의 정보를 기반으로 패턴을 만든 후 패턴과 다른 이상 결제를 잡아내고 결제 경로를 차단하는 보안 방식이다. 네이버는 네이버 쇼핑과 네이버페이 서비스 운영을 통해 쌓은 데이터를 기반으로 평소 이용자의 거래 패턴과의 유사도 판매자 블랙리스트 등 다양한 요소를 판단해 이상 거래를 탐지하는 FDS 시스템을 구축했다고 밝혔다. 현재 프렌즈 시리즈보다 앞서 출시된 웨이브 스피커에는 해당 기능이 적용되지 않는다. 네이버 관계자는 일부 성능이 달라서 일괄 적용이 어려워 프렌즈 시리즈에 우선 적용됐으며 추후 웨이브에도 적용할 계획이 있다라고 밝혔다. 네이버는 음성 주문 서비스를 지속해서 고도화해나갈 예정이다. 이전에 주문했던 이력을 바탕으로 더욱 간편하게 상품을 ‘재구매’할 수 있는 기능 등록한 목소리와 다른 목소리로 주문이 들어오는 경우 클로바가 결제를 승인하지 않도록 하는 ‘화자 인식’ 기능 등이 추후 적용될 예정이다. 이기범 기자 spiriigerbloer.e 저작권자주블로터앤미디어  저작권자를 명기하고 내용을 변경하지 않으며 비상업적으로 이용하는 조건아래 재배포 가능합니다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=293&aid=0000022060
369,디지털타임스,IT,키즈 콘텐츠 힘싣는 네이버… 투자 늘린다,2019-04-25 17:40:00,,오디오·영어 놀이학습 등 강화 키즈폰 서비스 개발 역량 집중 네이버가 키즈 콘텐츠 강화에 적극적으로 나서고 있다. 2일 네이버는 주니어네이버 쥬니버 클로바 오디오클립 파파고키즈 등 다양한 서비스를 앞세워 키즈 콘텐츠를 제공하고 있다. 네어버는 올해 키즈 콘텐츠에 대한 투자를 확대하며 동영상 인터랙티브 동요·동화 등 오디오 영어 놀이학습 콘텐츠 등을 강화하고 있다. 쥬니버는 최근 키즈 콘텐츠 제작사 키즈캐슬과 함께 어린이 통학버스 안전사고 예방을 위한 유치원 통학버스 안전송을 제작했다. 쥬니버 통학버스 안전송은 공개되자마자 열흘 동안 동요 재생수 1위를 차지하기도 했다. 쥬니버는 어린이집이나 유치원에서 안전송을 교육 자료로 활용할 수 있도록 악보도 무료로 제공하고 있다. 쥬니버는 지난 1999년 시작한 어린이 전용 포털 서비스다. 국내에서 가장 오래된 키즈 콘텐츠로 꼽을 수 있다. 쥬니버는 현재 월간 약 450만 명의 이용자가 사용하고 있으며 콘텐츠 수는 약 6만8000개에 달한다. 또한 네이버는 AI 인공지능 플랫폼 클로바를 탑재한 디바이스를 통해 키즈 콘텐츠를 제공한다. 현재 23만여 곡의 동요와 1300여 건의 동화를 제공하고 있다. 인기 동요와 자사 오디오 콘텐츠 서비스인 오디오클립 Audio Clip에서 제공하는 Who 시리즈 영어동화 소리동화 레몽 등 인기 동화까지 포함된다. 프렌즈 프렌즈 미니 등 클로바 디바이스를 보유하고 있다면 특정 음악 이용권이 없어도 다양한 인기 키즈 콘텐츠를 이용할 수 있다. 향후 네이버는 베스트셀러나 영어 중국어 등 외국어 콘텐츠 뿐만 아니라 퀴즈와 같은 인터랙티브한 콘텐츠도 지속적으로 확대한다는 계획이다.  최근 스마트 스피커가 대중화되면서 오디오로 듣는 키즈 콘텐츠에 대한 수요가 증가하고 있는 만큼 네이버는 클로바가 탑재된 스마트 스피커를 통해 쥬니버에서 보유한 약 5700 건의 키즈 콘텐츠 동요동화 등를 추가로 제공한다는 방침이다.  키즈폰 서비스 개발에도 역량을 집중하고 있다. 네이버는 손목시계형 웨어러블 키즈폰 아키를 지난 4월 출시했다. 아키는 네이버랩스의 자체 모바일 로케이션 플랫폼을 기반으로 위치 관련 기능에 특화해 개발했다. 지난 8월 업데이트를 통해 그동안 사용자 요구가 많았던 집중모드의 사용성을 개선했다. 4개 국어 단어 카드로 언어 학습을 할 수 있는 파파고 키즈 콘텐츠도 추가했다. 아키는 실시간 위치 확인 뿐만 아니라 자녀의 일정에 따라 이동 정보를 자동으로 알려준다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0002480595
370,조선비즈,IT,"LG유플러스, AI기술로 장애인 돕는 ‘행복한 나라’ 프로젝트 추진",2019-04-25 17:40:00,,LG유플러스는 인공지능 AI과 사물인터넷 IoT을 통해 일상생활에 불편을 겪는 지체장애인의 일상을 행복하게 바꾸는 ‘행복한 나라’ 프로젝트를 추진한다고 17일 밝혔다. 류창수 LG유플러스 스마트홈상품그룹 상무는 LG유플러스는 AI와 IoT 기술을 가장 필요로 하는 곳에 먼저 적용하고 그 사람들의 삶의 질을 높여가겠다고 말했다. LG유플러스는 100여명에 걸친 인터뷰와 설문을 통해 일상생활에서 불편을 겪고 있는 어려움을 파악하고 장애인 전용 AI서비스를 개발했다. 지난해 음성으로 도서 콘텐츠를 AI스피커로 편리하게 이용할 수 있는 ’소리세상’ ‘책 읽어주는 도서관’을 선보인데 이어 올해 스마트폰 카메라로 인식한 정보를 음성으로 알려주는 시각장애인 전용 음성안내 앱 ‘설리번’ 등을 공개했다. 또 신체적 불편함으로 인해 이동에 가장 큰 어려움을 겪고 있는 지체장애인 문제해결에 AI스피커를 통한 ‘장애인 콜택시’ ‘교통약자용 지하철 정보’ 서비스를 개발했다.  지체장애인이 우리집AI 스피커로 장애인 콜택시 교통약자용 지하철 정보 서비스를 시연해보고 있다. LG유플러스 제공 LG유플러스는 응급상황이나 화재발생시 AI스피커를 통해 음성으로 119를 호출하면 문자로 전달되는 ‘119 문자 신고’ 서비스를 5월 중 추가로 선보인다. 뿐만 아니라 네이버와 협력해 시각지체 장애인 가정 1300가구에 AI스피커를 보급한다. LG유플러스와 네이버는 지체장애인 300명에게 네이버 인공지능 플랫폼 클로바가 탑재된 ‘U우리집AI’ 스피커 300대와 네이버가 제공하는 AI 추천 뮤직 서비스 바이브 VIBE 12개월 무료 이용권을 지원한다.  이를 통해 지체장애인들은 AI스피커를 활용 ‘장애인 콜택시’ ‘교통약자용 지하철 정보’ 등 장애인 전용 서비스를 이용할 수 있다.  류창수 상무는 장애인이 행복한 나라를 만들기 위해 실생활에 도움이 되는 생활 편의와 안전관련 서비스를 지속적으로 제공해 나갈 계획이라고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=366&aid=0000431913
371,뉴스1,IT,"네이버, AI스피커 '프렌즈미니 도라에몽 에디션' 27일 출시",2019-04-25 17:40:00,,네이버 인공지능 AI 스피커인 프렌즈 미니의 도라에몽 에디션 네이버 제공.© News1  서울뉴스1 김위수 기자  네이버가 인공지능 AI 스피커 프렌즈 미니의 도라에몽 에디션을 27일 국내에 출시한다.  프렌즈 미니 도라에몽 에디션은 지난 6월 일본에서 먼저 판매를 시작한 제품이다. 국내에서는 27일부터 네이버 뮤직 프로모션 페이지와 네이버 그린팩토리 1층 스토어에서 구매할 수 있다. 이 AI 스피커 권장소비자가는 10만2000원이다. 네이버는 네이버뮤직 프로모션을 통해 3개월 음악이용권이 포함된 7만2900원 12개월 음악이용권이 담긴 11만3000원짜리 제품 2종을 판매할 예정이다.  주요 기능으로 AI 스피커가 애니메이션 인기 캐릭터인 도라에몽 목소리로 이용자와 대화를 나눌 수 있다. 이용자가 헤이 클로바 도라에몽 불러줘라고 명령하면 대화하기 기능을 실행하며 약 300개 명령어를 인식한다.  프렌즈 미니 도라에몽 에디션은 생활정보 검색 오디오북 동요 및 동화 스마트홈 제어 뮤직 추천 뉴스 읽기 등의 기능도 탑재했다. 장석근 네이버 서치앤클로바 리더는 친근한 외형뿐 아니라 다채로운 콘텐츠와 서비스를 제공하겠다고 말했다. 한편 네이버는 26일까지 프렌즈 미니 도라에몽 출시를 기념해 도라에몽을 좋아하는 친구 소환하기 이벤트를 진행한다. 이벤트 기간에 네이버 클로바 페이스북의 이벤트 페이지에 댓글을 남겨 많은 지인을 태그한 이용자 7명에게 AI 스피커를 증정한다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=421&aid=0003545009
372,뉴스1,IT,"네이버, AI스피커 '프렌즈미니 도라에몽 에디션' 27일 출시",2019-04-25 17:40:00,,네이버 인공지능 AI 스피커인 프렌즈 미니의 도라에몽 에디션 네이버 제공.© News1  서울뉴스1 김위수 기자  네이버가 인공지능 AI 스피커 프렌즈 미니의 도라에몽 에디션을 27일 국내에 출시한다.  프렌즈 미니 도라에몽 에디션은 지난 6월 일본에서 먼저 판매를 시작한 제품이다. 국내에서는 27일부터 네이버 뮤직 프로모션 페이지와 네이버 그린팩토리 1층 스토어에서 구매할 수 있다. 이 AI 스피커 권장소비자가는 10만2000원이다. 네이버는 네이버뮤직 프로모션을 통해 3개월 음악이용권이 포함된 7만2900원 12개월 음악이용권이 담긴 11만3000원짜리 제품 2종을 판매할 예정이다.  주요 기능으로 AI 스피커가 애니메이션 인기 캐릭터인 도라에몽 목소리로 이용자와 대화를 나눌 수 있다. 이용자가 헤이 클로바 도라에몽 불러줘라고 명령하면 대화하기 기능을 실행하며 약 300개 명령어를 인식한다.  프렌즈 미니 도라에몽 에디션은 생활정보 검색 오디오북 동요 및 동화 스마트홈 제어 뮤직 추천 뉴스 읽기 등의 기능도 탑재했다. 장석근 네이버 서치앤클로바 리더는 친근한 외형뿐 아니라 다채로운 콘텐츠와 서비스를 제공하겠다고 말했다. 한편 네이버는 26일까지 프렌즈 미니 도라에몽 출시를 기념해 도라에몽을 좋아하는 친구 소환하기 이벤트를 진행한다. 이벤트 기간에 네이버 클로바 페이스북의 이벤트 페이지에 댓글을 남겨 많은 지인을 태그한 이용자 7명에게 AI 스피커를 증정한다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=421&aid=0003545009
