name,ratings,date,helpful vote,comment
Dong-Woo Lee,3,2017년 10월 1일,2,벅스랑 스트리밍 요금제 출시하고 음악서비스는 멜론이랑 하네요... 선택가능하게 해주세요..
보조비트,1,2017년 10월 4일,0,이런앱이있으면 s8 노트8 산사람은 뭐가됌 빅스비  시바18
뜌요밍,2,2017년 10월 22일,0,"처음 연결시키고 몇일간 쓰다가 멜론틀면 끊기고 혼자멈추고 그런일이 다반사. 후에 모든 경우에 찌직 버퍼링 걸림. 그래서 끄고다시시작한 후 연결하려니 블루투스말고는 죽어도안됨 4일째 인터넷연결이 안되어서 돈내놓고 못쓰는중. 티비도 인터넷도 본가랑 지금자췻방에서 모두 sk사용하는데 자췻방은 기업가입자라 누구랑btv연동도 되질않는다하고; 제가 sk에 내고있는 돈이얼만데 제대로된게 별로없네요. 기업가입자면 제가 다달이 내고있는 인터넷,티비료는 돈도아닌가요ㅜ 혜택이없네요. 제대로 안되는거면 인터넷이든 누구든 출시를 말았어야죠. 언제쯤 인터넷...전체 리뷰"
김상락,5,2017년 9월 27일,18,대박 드디어 똑똑한 비서를 찿았네요.퓨하하
샘아부지,5,2017년 10월 9일,0,"오늘 첨 접했는데 아주 좋네요.단,지도찾기에서 새로운 경로 안내가 늦네요.😁"
공연리뷰,5,2017년 10월 24일,1,폰에 누구깔고 블루투스 스피커를 연결하면 누구 기기랑 똑같이 사용 가능한가요?
이응선,3,2017년 10월 3일,0,티맵 사용중인데 멜론 nugu 스트리밍상품 구매가 안됩니다 .선택된 Nugu 에서는 해당상품을 구매할수 없다네요.. 어찌 구매할지요?
박호춘,5,2017년 10월 26일,3,연결이 잘되는 곳에 있어서 사랑해
장준규,5,2017년 10월 7일,0,날짜 읽어줄 때 너무 빨라서 듣기 어려워요. 연원일 읽어줄 때 사이에 조금 여유가 있었으면  합니다.
모모,4,2017년 10월 18일,0,미니 누구 사용중인데 디바이스 동기화에 실패했다면서 안됩니다ㅠ 또 일본어 사전도 추가해주세용
익명,4,2017년 10월 22일,0,멜론을쓰지않으니까 노래를구매해야되는데 폰안에 있는음악을들을수있으면좋을거같아요.
최성호,1,2017년 10월 27일,0,전세집에서는 사용 불가 운전중에는 걸리적
김지훈,2,2017년 10월 2일,1,아리가 말을 잘 알아듣지 못하는건 저만 그런가요?
아리아나TV,1,2017년 10월 21일,0,아니 t아이디 로그인 했는데 왜 안돼요?
김광훈,4,2017년 10월 9일,0,Nugu 멜론에서 이용권 구매 안하고 다른  멜론 어플에서 이용권 구매하고 그 멜론계정을 nugu에서로그인해도 무제한 듣기가 되나요?
김용호,5,2017년 10월 25일,0,오....전반적으로 만족 연결빠르고 한번에 찾아주고..운전하면서 이래저래 귀찮을일이 사라져서 좋네여
진수김,3,2017년 10월 9일,0,아리아!라고 호출까진 되는데 이후에 명령이전혀듣질않습니다 기종은노트4입니다
Google 사용자,5,2017년 10월 27일,1,애들이 넘좋아  해요
hongseok kim,3,2017년 10월 3일,1,남자 목소리는 없나요? 아리가 남자비서이길 원하는 건 저뿐인가요?
Junseok Kim,5,2017년 9월 27일,4,비서가 똑똑해요
난엘프,1,2017년 10월 19일,1,Nugu가 점점 멍청해짐..
Google 사용자,4,2017년 10월 13일,0,좀더  쓰고  남겨야함
김영진,5,2017년 10월 10일,0,아~ 넘 편리하고 좋아요 T맵의 신세계를 보았네요
정양완,5,2017년 10월 2일,0,올추석 고향길 함 써볼랍니다
양영식,5,2017년 10월 3일,1,ㅇ음성인식 넘잘되네요.굿
핫핫,5,2017년 10월 12일,0,좋은앱이지만   영화 검색할때 세종이 없네요 추가해주세요!
윤태진,4,2017년 10월 8일,0,잘 사용하면 운전에 도움이 될 것 같아요
QSang Ko,5,2017년 10월 7일,1,벅스 연결해 주세요. 언능요.
박종군,4,2017년 10월 14일,0,로그인하기어려워요
Google 사용자,5,2017년 10월 26일,0,음성인식이 영어는 잘 못함
박미숙,5,2017년 9월 29일,0,너무너무 굿입니다  초보운전자에게 굿짱
김평수,5,2017년 10월 1일,1,최고네요~~!굿
이영선,3,2017년 9월 28일,0,오리역안내하면서 저절로 실행됩니다;
임미노,4,2017년 11월 5일,0,2%부족
김연현,5,2017년 10월 8일,1,좋은 만남이었어요
Foever Deux,5,2017년 10월 27일,1,운전할때 편함
cheolho seo,5,2017년 9월 29일,1,재밌고 편해요
박준영,5,2017년 10월 16일,0,편하네여
김명호,4,2017년 10월 15일,0,운전중에 편리합니다
김종석,5,2017년 9월 27일,5,good
윤원옥,5,2017년 9월 28일,0,잘 쓰고 있습니다.
ᅳ황도ᅳ황금 파도,1,2017년 10월 25일,0,간편로그인은 없나요?
김민서,5,2017년 10월 21일,1,KT
Google 사용자,3,2017년 9월 28일,0,나름 재미있다
정원학,5,2017년 10월 5일,0,참편리한네요
Google 사용자,5,2017년 10월 1일,0,성능이 좋네요
Google 사용자,5,2017년 9월 27일,0,아주 좋아요~~
Google 사용자,5,2017년 10월 6일,0,"참좋아요,.♥"
오의석,5,2018년 1월 4일,0,좋아요 ^-^
김기정,5,2017년 10월 5일,0,좋네요
JC Kim,5,2017년 10월 4일,0,좋네요
고영민,3,2017년 9월 28일,0,좋아요
심상완,5,2017년 10월 3일,0,최고 확.....
이루리,3,2017년 9월 17일,31,멜론 이용중 많은 플레이리스트 중 지정 목록을 실행시키지 않고 가장 최근 만든 플레이리스트가 재생이 됩니다. 번호를 매기든 블루투스를 사용해야하는 번거로움을 줄여주세요.  또한 누구앱에서 듣고싶은 노래를 검색하지 못하고 최근 들은 곡 재생 중 터치로 다른 곡을 선택하면 그 곡만 재생목록에 담겨 불편합니다. 가장 많이 사용하는 게 라디오와 멜론 서비스이다보니 많은 업데이트가 필요할 것 같습니다.
약게,2,2017년 9월 21일,13,새벽 내내 btv서비스에 연결할 수 없다고 계속 혼자 떠드는데 잠을 설쳤습니다. 애초에 쓰지 않는 btv인데 왜 지 혼자 연결시도를 하는건지;;
주태웅,1,2017년 9월 22일,10,여기 멜론 스트리밍이용권  한달 무료라면서  왜 구매가  않되나요?  이것좀 어떻게  해결좀 해주세요...
Google 사용자,2,2017년 9월 16일,8,"왜 계속 아이핀이 잘안돼죠?아이핀이 고장이에요!,아니면 내핸드폰이 이상한거예요!"
이름없음,3,2017년 9월 24일,1,"주소를 설정하고 날씨를 물어보니까(""아리아 오늘 날씨.""라고 물어봤어요) 명동 날씨를 알려주네요,,주쇼를 인천으로 설정해놔도 명동날씨, 서울 다른곳으로 설정해놔도 명동날씨만 알려주고...왜이래요?"
임재창,5,2017년 9월 27일,0,이번에 티맵 누구 사용하면서 멜론도 구매해서 사용중입니다. 멜론의 경우 어플이나 웹에서는 음질을 고를 수 있는데 nugu 를 통한 멜론스트리밍의 음질설정은 어떻게 하나요?
이승현,3,2017년 9월 24일,0,"서비스 잘 사용하고 있습니다. 카톡,문자, 전화서비스, 답변 대기상태(음성인식 준비상태)를 램프 포함 음성으로도 확인할수 있는 기능 추가 되었으면 좋겠네요 그리고 블루투스 연결한상태에서 휴대폰 이용시 잠시 끊기는 현상이(어플 실행시 마다) 있는데 개선이 필요한듯 합니다 그리고 티맵에서 블루투스 연결후 디바이스에 저장된 음악을 들을수있다고 알고 있는데 지정 명령어가 어떻게 되나요?"
hyuncheol kim,3,2017년 9월 23일,1,티맵에서 삼성뮤직을 켤수는없나요? 이거안되면 빅스비를 완벽히 대체할수가 없네요ㅎㅎ
SB Myung,5,2017년 9월 24일,0,음악앱을 멜론으로만 한정한 이유가 있겠지만...뮤직메이트나 다른 뮤직앱을 사용할 수 있도록 하면 좋겠습니다.한정적이겠지만 폰앱을 제어할 수 있으면 좋겠습니다.티맵 누구 기능도 음성으로 전화걸기 기능 등이 된다면 안전운전에 도움도 되고 편리하겠죠.
그래나도,5,2017년 9월 24일,2,폰에  있는 음악재생.  문서 읽어주기 기능이 있으면  좋겠음 - 폰 음악 재생은 이제  알았네요  친절한 답변 감사합니다
몽뽈이,3,2017년 9월 14일,2,T맵에서알람기능못쓰나요 편집기능 아무리해도안되는데방법좀
안영욱,5,2017년 9월 25일,0,잘쓰고 있습니다. 멜론 들을 때 아리아는 좀 인식성능 개선이 필요해 보입니다
Google 사용자,4,2017년 9월 13일,2,아침에 알랑. 밤에 무드등. 낮에 음악 잘 듣고있네요ㅎㅎ
허영길,1,2017년 9월 15일,0,"블루투스가  핸드폰하구연결이안되요  첨에 연결 되드니  와이파이말구  데이터는 연결 불가인가요 집밖에서 개별로 사용이,,"
롤로로루로루,4,2017년 9월 18일,1,핸드폰으로 연결해서 쓰는데 음.. 명령으로 핸드폰도 제어가 됐으면 좋겠어요. 앱 실행이라던가 통화나 문자 전송 같은거요
Keith Bang,1,2017년 9월 17일,2,대박~ 앱 업데이트하고난뒤 누구연결 다시 하라고 하더니 못찾고 연결도 안되고...
현우조,3,2017년 9월 15일,0,제가 멜론을 이용할때 카카오계정을 사용하는데 누구에는 카카오 계정이 사용이 불가하네요...
노현진,3,2017년 9월 13일,2,티맵에서 멜론 실행 후 음악 나오고 있으면 음성인식 전혀 반응안함
이상우,3,2017년 9월 13일,1,응답을해야~~멀해볼터인디 응답이 없내요 도통
서동욱,4,2017년 9월 12일,7,팟케스트 듣는데 20분 혹은 30분마다 정지가 됩니다.
윤희성,1,2017년 9월 15일,0,아니 앱을 설치했는데 안됬데요
난사람,1,2017년 10월 2일,0,멜론 좀 제발 외부화 시켜줘요
ikhee choi,4,2017년 9월 16일,1,음악을 뮤직메이트로도 이용가능하도록 업데이트 바랍니다
이호상,5,2017년 9월 27일,0,스마트홈기기 또는 T맵을 실행하지 않고는 NUGU를 부를 수 없는건가요?
박현정,1,2017년 9월 23일,0,말도 몇번을해야알아듣고 아직멀었어요 편하게사용하기까지는
김동희,5,2017년 9월 18일,0,누구음성인식너무좋아
콩식이,2,2017년 9월 20일,0,폰에있는음악은 어떻게해야들을수있나요 티맵사용할때요 빨리알려주세요
redw0lf 6769,3,2017년 9월 21일,0,아직은 그저. . . .  더 발전이 필요.
Google 사용자,4,2017년 9월 13일,1,저기아이디어떻게만들어요
Google 사용자,5,2017년 9월 19일,1,넘좋아요신기하고짱
TV맛집,1,2017년 9월 24일,0,자기폰 음악은 못트네요.
starry starry night,3,2017년 9월 28일,0,벅스.이용케해주세요
Google 사용자,5,2017년 9월 25일,0,획기적인 변화를 통해 편리함을 추구함~~~
Google 사용자,5,2017년 9월 13일,0,위성 위치정보가 가끔 끔김
geonu jang,3,2017년 9월 30일,0,남자목소리도 넣어주세요.
이대우,4,2017년 9월 12일,2,너무좋아요
빅파이작은데,3,2017년 9월 13일,0,불루투스 연결 저만 한번에 잘 안되나요.....
Google 사용자,5,2017년 9월 16일,0,넘 맘에들어요 누구친구~~~
티오유튜브,5,2017년 9월 23일,0,누구 미니 아리 이름 어떻해 바꿔요???
박종근,3,2017년 9월 13일,0,사용 잘 하고 있어요~~~
우대형,1,2017년 9월 18일,0,유료입니까
Google 사용자,5,2017년 9월 21일,0,끝내줍니다
김철기,5,2017년 9월 15일,0,추천
최명훈,4,2017년 9월 25일,0,좋아요
강선영,5,2018년 9월 14일,0,굿
junsu park,5,2017년 9월 29일,0,좋아요
Ara Cho,5,2017년 9월 7일,8,6개월정도 이용중인데 쓸수록 편리한것 같아요. 특히 출근 시간에 음악도 듣고 날씨나 뉴스도 확인하는데 더 좋은 기능 많이 기대할게요~
Steve Kim,5,2017년 9월 7일,5,헐~ 대박~~  네비가  말로되네 음악 라디오도 들으면서... 신기하고재밌네요 근데nugu면 아리아 안되나요?
Hyeong Ji Son,5,2017년 9월 7일,2,누구 잘 쓰고 있습니다. 누구 앱을 켜면 누구에게 물어볼 수 있는 명령문이 종류별로 잘 보여서 좋아요. 앞으로도 좋은 서비스 계속 추가해주세요. ㅎㅎ
Google 사용자,5,2017년 9월 7일,4,"폰 안찾고도 원하는 노래 들을 수 있어서 넘나 편했는데, 앱에서 보니까 생각지도 못했던 기능들이 엄청 많이 있네요!! 이러다가 점점 게을러질 것 같아요 ㅋㅋ 강추!!!!"
Google 사용자,5,2017년 9월 7일,4,우와 티맵이랑 같이쓰니까 더 신기해요. 누구 앞으로 더 많이 이용할게요💙💕
돌고래,3,2017년 9월 9일,0,"T맵에서 누구로 뮤직메이트 노래 틀어줘 로 실행시키면, 누구앱에서 로그인 설정하라면서 미리듣기로만 되는데... 누구앱 실행시켜서 보면, 뮤직메이트 로그인 설정하는게 없는거 같은데요.. (멜론만 있지..) 뮤직메이트 로그인 설정은 어떻게 하는지??"
송현지,1,2017년 9월 10일,0,기기가 계속 준비중으로 돌아가기만하고 연결이 안되요 저번에 업데이트 되고 그러는듯한데..와이파이는 문제가 없는데 왜이러는건지...
이창재,4,2017년 9월 9일,0,라디오 채널 중 ebs fm을 들으면 10초정도 나오다가 그냥 꺼져버리네요. 해결 부탁합니다.
허허용길,5,2017년 9월 10일,0,허용길바다와땅고조선한국땅대한민국경상북도김천시덕곡동한마음8길1196~1번지3~4라인103동903호9층허용길네가삽니다.
Kate Kim,5,2017년 9월 7일,3,사용한지 꽤 되었는데 앱이 점점 좋아지는게 느껴지네요. 운전하면서도 잘 쓸게요.
김근수,3,2017년 9월 8일,1,와이파이에서만도는게 아쉽 핫스팟은 좀 비추인듯
김영빈,5,2017년 9월 8일,1,점점 더 똑똑해지고 있는 NUGU와 즐거운 생활을 함께하고 있습니다.
Donggun Ahn,5,2017년 9월 7일,4,티맵에서 음성으로 이것저것 할 수 있어서 너무 편해요!!!
lee yena,5,2017년 9월 7일,1,업데이트 한 게 훨씬낫네요 굿
집보고TV,5,2017년 9월 11일,0,Btv랑 연결하니 리모컨 없어도 아리아만 불러도..
배준영,5,2017년 9월 11일,0,그 누구 아리아씨 이름어찌바꿔요 아무리찾아도안보이던데요 빠른답변좀요
방규원,2,2017년 9월 9일,0,멜론 말고 뮤직메이트 연동은 안되는건가요?
Hyunwoo Park,5,2017년 9월 8일,1,이제 T map과 연동이 되네요~ 점점 쓸게 많아져서 좋아요~~^^
Doo Won Lee,4,2017년 9월 9일,0,아직까지는 대만족입니다.
K Baek,4,2017년 9월 8일,0,업데이트를 했더니 제가 설정했던 메뉴 구성이 모두 초기화 되었네요....
이강국,5,2017년 9월 11일,0,유용하게잘사용하겠읍니다!
박민우,5,2017년 10월 5일,0,애키우는 사람한테 최고
웅냐,5,2017년 9월 18일,0,누구와의 연동 괜찮네요~^^
moohoon cha,5,2017년 9월 27일,0,페리굿
서승원,1,2017년 9월 4일,7,잘쓰다가 인터넷 안잡히길래 연결해제하고 다시 연결할렸더니 머? 없다고?? 휴대폰이 코앞인데 와이파이공유기도 3미터안에 있는데 뭘 없다 그러시는겨 업뎃 전에는 잘잡이던데 참.. 해결하세요 ㅠ 연한빛에다가 GPS키고 와이파이키고 다했는데 대상이 없다고 뜨면 누구 하나 새로 주문 해야 합니 까? 네?
W W,1,2017년 8월 21일,12,업데이트 이후 오히려 기기 페어링이 안되는 버그가 생겼네요? 누구 가이드 동영상과 관련이 없는 문제이니 신속한 해결 바랍니다. 업데이트도 강제로 하지마시고 사용자가 원할때 할수는 없는건가요? 쓰고싶은데 못쓰니 답답하네요
신대철,2,2017년 8월 20일,7,업데이트 이후 인터넷 연결이 안됩니다. 업뎃전에는 잘만 되던게 지금 디바이스 연결이안됩니다 이건 저희공유기 문제도아니고 분명히 어플문제인거같은데 스트레스장난아닙니다지금 가격이싼제품도아니고 해결해주세요 빨리
요정요정스럽긔,1,2017년 9월 5일,0,와진심으로 던져버리고싶다 누구살려고 비티비랑 인터넷 가입까지했는데 5시간내내 해도 안되네? 진짜ㅋㅋ와 짜증이넘어서 분노가 치솟는다진짜로
박영옥,1,2017년 8월 21일,5,업데이트 이후 디바이스를 찾을수 없다고 계속 나옵니다. 밑에 다른 분들도 업데이트 이후 안된다고 빨리 수정해야 한다고 하는데도 가이드를 참조하라는 등 형식적인 답변만 얘기를 계속 하고 있네요. 디바이스를 찾을수 없기때문에 다음 단계를 아예 진행할 수가 없습니다. 빠른 해결 부탁드립니다.
Google 사용자,1,2017년 9월 2일,1,"검색된 디바이스가 없습니다.. 라는 단어만 나옵니다. 업뎃 전엔 잘 되던데, 왜 지금은 안되는지요? 빠른 해결 바랍니다."
RaRa Cafe라라카페,1,2017년 8월 28일,1,8월 업데이트 후 여러 사용자들이 리뷰한 것 고려해서 신속하게 문제를 해결해 주세요. *디바이스 연결 관련하여 업데이트 소스에서 놓치신 게 있는 듯 합니다. 저는 삼성 갤럭시인데.   정상 이용 가능하다가. 업데이트 후 기기 연결이 안되고 있네요. 물론 고객센터 연락해서 안내도 이미 받았으나 해결 안됐고요. 결국 기기를 수령해서 AS 점검을 받는 것 밖에 방법이 없네요.   비단 저 한 건의 문제가 아니라 여러 사용자를에게서 나타나는 문제인 만큼 연결 디바이스 관련한 정보 부분에 문제가 없는지도 살펴봐 주셔야 할 것 같아요. 정말 ...전체 리뷰
주상용,1,2017년 8월 25일,1,누구mini 아무리 mini지만 최대출력 너무 약하네요....샤오미 블루투스스피커보다 더 약함! 비추ㅠㅠ;;
캐럿아미엘,1,2017년 8월 26일,1,아니 비번 재설정을 할려고 하는데 이메일 인증 받았는데 안됀다 그러네요 그것만아니면 5개 줘도 마땅한데 고쳐주세요
jangwon park,1,2017년 8월 19일,4,업데이트 이후 디바이스 연결이 안되네요. 전문상담원 통화를 위해 평일에 휴가를 내야 하나요.
유환성,1,2017년 9월 2일,1,아 왜 연결이 안되냐고 장난하냐 하..진짜 돌아버리겠네 진짜 별 한개가 아깝다고 하는건 이럴때 쓰는말임 하... 진짜 화나네
정지철,1,2017년 9월 4일,1,5개월정도 잘쓰다가 8월 업데이트이후 누구디바이스를 찾을수없음..몬가문제있음
Sang Heon Lee,1,2017년 8월 29일,1,네트워크명을 노출하고 싶지않아 감추고 사용하는데 누구신지는 연결이 안되네요 네트워크명 노출시키고 연결한후 다시 감추면 사용가능한데 공유기재부팅 하거나 간혹 오류로 연결이 끊어지면 다시 또 위 과정을 거쳐야하네요 수정해줄만한데 결국 안해주네요 최근에 구입한 기기중 유일하게 네트워크명을 감추면 연결 안되는 기기가 누구랍니다 위닉스공기청정기도 사놓고 누구신지로 컨트롤해보려다가 관둡니다 멜론도 연장하려다 맙니다
강강민,3,2017년 9월 5일,0,누구디바이스에 음성명령을보내니  죄송합니다 지금클라우드가대답을안하네요  라고 말하는데 어덯게해야하죠??
Google 사용자,5,2017년 9월 7일,1,"많이 좋아졌네요. BTV 컨트롤, 멜론, 날씨 용도로 아주 잘 쓰고 있었는데 티맵도 들어간다니 굿 아이디어"
이광천,1,2017년 8월 27일,1,페어링이 안됩니다. 가이드다 참조 햇고 여태 잘사용하다가 업뎃이후 안됩니다.  고객센터 통화해도 소용없는데요??
Google 사용자,3,2017년 8월 26일,1,제 핸드폰디바이스가 없대요 핸드폰이랑 연결이 안되요
위재서,1,2017년 9월 1일,0,아니 튜토리얼이 예전 버전이잖아 누구앱 업뎃 후 이상함
이상화,5,2017년 9월 5일,2,지금 클라우드가 대답을 안한다고 안됨
[트와이스짱! ]라임 candy,5,2017년 9월 7일,1,누구 잘 쓰고있습니다.  처음보다 점점 좋아지는것 같아요.  티맵에 들어가면 안되나요?  더 편할것같은데
승원정,3,2017년 9월 4일,1,누구미니 쓰는데 '그래'라는 말을 너무 인식 못하네요.
s ch Ra,2,2017년 8월 19일,1,블루투스 연결하면 버벅거리다가 오류상태가 됨.
백승관,3,2017년 9월 5일,0,텍스트와 음성명령시 전달되었다는 내용이 없어 불편해요
전승현,5,2017년 8월 25일,1,업데이트 전에는 잘되던게 어플업데이트 후에는 하라는대로 전부 해봐도 연걸이 안되네요
jigglypuff푸린,1,2017년 9월 2일,1,계속 nugu서비스 연동에 실패함
김재형,5,2017년 8월 27일,1,잘활용하고 있습니다~~ 업데이트 되면서 다른 신기능이 출시되면 좋겠네요~(3달째사용중)
이강노,1,2017년 8월 21일,1,조명 좀 켜보라는데 왜 자꾸 연결이 안되냐구~~~??
ᄏᄏ,4,2017년 8월 20일,1,핸드폰하나밖에연결안되나요?
keun-hwan Lee,3,2017년 9월 7일,0,벅스도 지원해주세요!
박원길,3,2017년 8월 20일,1,업데이트하고나서 기기가 페어링이 안됩니다.
ᅳ권용찬,5,2017년 9월 6일,1,누구   ᆢ 발전하고 있어요
송승현,3,2017년 8월 19일,1,연결이 너무 자주 끊어짐
YoungSeok Joo,5,2017년 8월 19일,0,좋음 확실히ㅋ
Google 사용자,3,2017년 8월 25일,0,누구 미니 구매했당
Jason Kong,4,2017년 8월 26일,0,드디어 인공지능의 시대로...
한원택,4,2017년 8월 26일,0,좋아여..
Charlse Lee,5,2017년 9월 17일,0,나름 좋아요.
이영우,5,2017년 9월 15일,0,좋아요~
이세희Lshjag,5,2017년 9월 15일,0,최고
조석환,4,2017년 9월 7일,0,좋아요
정미경,5,2017년 8월 11일,7,항상 자기전에 자장가를 듣고 1시간 뒤 수면모드를 설정해요. 요즘따라 아리아가 말길을 좀 못 알아 듣긴 하던데 ㅋㅋ  어디 아픈건 아니겠죠 ㅋㅋ
Junki Kim,3,2017년 8월 13일,1,"""아리아"" 대신 이름을 개인이 정해서 부를 수 있게하면 더 정감있게 사용할 수 있을 것 같네요. 한번 연결해제 후 블투 WIFI 아무 연결도 안됨. 동영상 다 해보고 앱 재설치 모두 안됨. 블투 버튼 누르고 있어도 깜빡이는 불 안켜지고 WIFI버튼도 작동 안함. 폰앱에서는 기기 못 찾는다고..ㅎㅎ 아니 초기화 기능은 왜 없는거야. 당연히 있어야 하는거 아닌가.."
sungs Soo Kwak,2,2017년 8월 11일,4,"wifi 연결이 원할하지 않아 스트레스가 이만저만이 아닙니다. 어떨때는 되고 어떨때는 접속할수없다고 튕겨버리고 디바이스 찾을수 없다고 하고 , 인터넷에 연결할수 없으니 앱에서 재연결하라고 하고 아주 열받아요....ㅠ.ㅠ"
jun jun,4,2017년 8월 16일,2,어린이가 말하면 스피커가 인식해서 어린이 목소리로 대답할 수 있으면 어린이 정서 발달에 도움 있을것 같네요.종은상품 앞으로가 기대됩니다.감사합니다~
밥미,1,2017년 8월 10일,3,며칠전부터 아예 말귀도 못알아먹고ㅡㅡ 말만하면 뭔 처음듣는 이상한 노래 자꾸 틀어서 제목 물어보면 듣고있는 노래 없다래고 (인터넷으로 노래듣기 검색해보니 레드애플 바람아불어라(2012년)라는 노래던데 이것만 자꾸 나와요ㅡㅡ ) 껏다켜도 안되고 앱을 다시깔아도 안되고 연결 다시해도 안되고!!!!!!!  열만받음!!!!  다른건 안되도 상관없는데 불좀끄고키고 하던것좀 다시 되게 좀 해주세요ㅡㅡ
Hyunjin Lim,1,2017년 8월 11일,2,업데이트 한다고 자기 나올때까지 부르지 말라더니 소식이 없어서 연결만 2일째 해보고 있지만 안되요. 핸드폰 앱삭제후 실행도 해보고 업댓 들어가서 해보고 업댓은 바로가기 누르면 다시 열기 화면 나오고 . . .  슬슬 화가 나네요. .
Google 사용자,3,2017년 8월 12일,0,멜론플레이 중에 문자나 톡이오면 노래가 엄춰서 끊어집니다 설정부분찾아봐도 나오는부분도없고 안그랬었는데 업뎃하고나서부터 바낀거같은데  어떻게해야하나요
정연학,1,2017년 8월 11일,0,업데이트후 연결이 끊기고 다시 연결하려니 디바이스를 찾을수없다고 합니다. 공유기초기화  및 문제시안내 동영상을 따라해도 마찬가지네요.어쩌라는겁니까? 홈페이지 문의해도 전화로만 답해준다고하고...그럼 뭐하러 홈페이지 만든겁니까??
다덕이,4,2017년 8월 12일,0,디바이스가 바로 옆에있고 대기상태인데 연결이 자꾸 안됩니다 ㅠ 하루종일 해봐도 안되요ㅜㅠ
정민,3,2017년 8월 13일,0,이름을어떻게 변경하나요? 저번어플은 쉬웠는데 지금 업데이트되서 어려워져 찾기가 힘드네요..
김윤호,1,2017년 8월 11일,1,어플업뎃이후로 연결이안됩니다 답답하네요
Minseok Ko,5,2017년 9월 7일,0,업데이트하고 더 예뻐졌어요
원성재,3,2017년 8월 14일,0,샤오미폰 사용하고있는데 날씨 위치 수정이 안됩니다  앱 업데이트시수정해야겠네요~
최유나,1,2017년 8월 10일,0,"새로 오늘 누구를 구매했는데, 누구를 아예 연결하지 못하네요ㅠ"
Google 사용자,1,2017년 8월 11일,0,왜  그러죠 ?  안돼요 !
이태경,5,2017년 8월 17일,0,다 좋은데 영화설정에서 지역이 세종시는 없네요 그래서 설정을 못하겠네요
Google 사용자,3,2017년 8월 13일,0,로그인만없으면좋겠어요
TV내미,5,2017년 8월 16일,0,최신 버전이 아닌데 업데이트가 안되네요^^;
박성준,5,2017년 8월 17일,0,좋아용
ultradong,1,2017년 8월 9일,3,잘쓰고 있었는데 펌업 이후 누구와의 연결 끊김 메세지 빈번하게 나오고 음성 인식률도 떨어지고 먹통될때가 한두번이 아님  원복하는 펌업하던지  개선 펌업 하던지 이대로는 도저히 못쓰겠음
이문택,1,2017년 8월 9일,2,업데이트 이후 누구디바이스 연결이 안됨 앱 삭제하고 다시 설치 디바이스 전원제거  했다 다시 연결해도 디바이스 연결 실패 이건 도대체 어떻게 해결해야 할지? 답답함이 최고치
김도연,4,2017년 8월 8일,3,금융공지사항 없애 주세요 어플삭제후 재설치해도  같은현상 이네요. 여긴 관리자들이 보기는 하시는지  궁금하네요.
H.G Park,1,2017년 8월 8일,4,은행 기능이라니 음식 주문같은 쓰잘데기없는 기능 만드시느라 그나마 쓰던 기능도 사용 못하게 만들어노셨네요
gyunnn,5,2017년 8월 10일,1,"업데이트 하고 잘 안된다고 하시는 분들도 많아서 걱정했는데, 업데이트 해 보니 그 전보다 UI도 더 깔끔하고 사용하는 방법도 가이드가 잘 되어 있어서 좋네요^^"
냠냠냠,3,2017년 8월 8일,3,멜론어플 따로 연결가능하게해주세요 좋아하는팝송듣는것도 안되고 멜론dj이나 플레이리스트 듣는게 안되네요
김규연,3,2017년 8월 8일,2,국민은행 nugu공지사항 창이 없어지질 않네요 도대체 실행이 안되네요
Youngkwon Kim,1,2017년 8월 9일,0,Sk 브로드밴드 인터넷에 공유기까지 쓰는데 연결 때려 죽여도 안된다ㅡ 동영상에는 아이피타임만 되어있고 관리설정하는것도 다 다른데 그지같이 연결 안되네
Wan Ham,5,2017년 8월 9일,1,귀여운 디자인탓에 시력을 잃었지만 그래도 행복합니다. 말로 다 되니까요~ 알파고 나와라! 한 판 붙자!
유진이만볼끠야,1,2017년 8월 8일,0,이샅 로그인이 나오니깐 실어요. 이런 로그인이있는 앱은 실어서요.
히히히힣힣,1,2017년 8월 8일,2,공지사항은 왜 안없어지는거지?
나영진,4,2017년 8월 10일,0,왜 노래재생이 안되죠? 계속 중지되었다고 하네요
꿈의극장,3,2017년 8월 8일,0,어플 업데이트후 공지사항에서 안넘어갑니다
Google 사용자,5,2017년 8월 9일,1,앱 디자인이 아기자기한게 귀여워서 깨물어 버리고 싶네용
YJ. HoneyBear LEE,1,2017년 8월 8일,1,공지사항 없어지지 않아 실행불가
임해송,5,2017년 8월 10일,1,이번업데이트대박..진짜 사길잘했네요 ㅋㅋ
AJe Ros,1,2017년 8월 9일,0,머죠 업뎃 이후 불러도 반응이 없네요 빠른 개선 바랍니다
홍정은,1,2017년 8월 9일,0,금융공지사항 없애주세요
임인숙,5,2017년 8월 9일,0,업뎃후 디바이스를 못찾음 완젼 짜증
우우,1,2017년 8월 9일,1,업데이트 패망
Google 사용자,5,2017년 8월 8일,1,굿 좋아요
홍재훈,5,2017년 8월 9일,0,아주 좋아요
오주현,1,2017년 7월 12일,10,마이크 고장인듯? 조용한 상황에도전혀 음성인식을 하지못하고 애물단지가 되버렸음. 일년도 안된 전자제품이 이리 쉽게 고장나다니 다른 SK제품 구매 의사를 심각히 다운시키고 있음.
